"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p.x" "mgi_symbol" "mgi_description" "chromosome_name" "start_position" "end_position" "strand" "band" "duplicate" "logFC_trended_only_disp" "logCPM_trended_only_disp" "p.y" "FDR_trended_only_disp"
"ENSMUSG00000002365" "chr17-1088" "chr17" 5823146 5823300 3.06 4.39e-05 "Snx9" "sorting nexin 9" "17" 5841346 5931946 1 "A1" NA -0.0991587681 4.2032133925 0.2843372882 1
"ENSMUSG00000002365" "chr17-2509" "chr17" 5839967 5840127 4.9 3.4e-06 "Snx9" "sorting nexin 9" "17" 5841346 5931946 1 "A1" NA -0.0991587681 4.2032133925 0.2843372882 1
"ENSMUSG00000002489" "chr16-574" "chr16" 89818405 89818559 2.3 9.59e-05 "Tiam1" "T cell lymphoma invasion and metastasis 1" "16" 89787356 90144014 -1 "C3.3" NA 0.4035457952 6.5828457677 7.98e-09 4.37e-06
"ENSMUSG00000002489" "chr16-479" "chr16" 89817634 89817794 2.37 3.79e-05 "Tiam1" "T cell lymphoma invasion and metastasis 1" "16" 89787356 90144014 -1 "C3.3" NA 0.4035457952 6.5828457677 7.98e-09 4.37e-06
"ENSMUSG00000002578" "chr10-3" "chr10" 128063600 128063760 2.79 1.34e-12 "Ikzf4" "IKAROS family zinc finger 4" "10" 128067899 128083047 -1 "D3" NA 0.121756373 4.1559016819 0.1919324129 1
"ENSMUSG00000002608" "chr7-1532" "chr7" 26497284 26497438 2.85 1.33e-05 "Ccdc97" "coiled-coil domain containing 97" "7" 26496125 26504107 -1 "A3" NA -0.0063368469 5.5101051648 0.9341187632 1
"ENSMUSG00000002617" "chr17-1008" "chr17" 23329028 23329188 3.21 1.17e-06 "Zfp40" "zinc finger protein 40" "17" 23310836 23330219 -1 "A3.3" NA 0.1125428838 4.6320290999 0.1878254476 1
"ENSMUSG00000002781" "chr7-306" "chr7" 53152721 53152881 2.2 6.88e-08 "Tmem143" "transmembrane protein 143" "7" 53152311 53172783 1 "B4" NA -0.1073107099 4.0511136221 0.259556732 1
"ENSMUSG00000002797" "chr6-748" "chr6" 54943212 54943372 3.4 1.04e-07 "Ggct" "gamma-glutamyl cyclotransferase" "6" 54932574 54942944 -1 "B3" NA -0.0583216416 3.5555777969 0.5806961258 1
"ENSMUSG00000002799" "chr12-1397" "chr12" 114161799 114161953 4.9 7.25e-08 "Jag2" "jagged 2" "12" 114146801 114167706 -1 "F1" NA 0.0619080602 5.0198804945 0.4399168598 1
"ENSMUSG00000002871" "chr6-706" "chr6" 88876713 88876867 2.38 3.94e-05 "Tpra1" "transmembrane protein, adipocyte asscociated 1" "6" 88852245 88862232 1 "D1" NA -0.0178774405 4.5636454656 0.8360830157 1
"ENSMUSG00000002871" "chr6-707" "chr6" 88921141 88921295 2.63 1.04e-05 "Tpra1" "transmembrane protein, adipocyte asscociated 1" "6" 88852245 88862232 1 "D1" NA -0.0178774405 4.5636454656 0.8360830157 1
"ENSMUSG00000002949" "chr8-642" "chr8" 4275658 4275818 2.01 8.02e-05 "Timm44" "translocase of inner mitochondrial membrane 44" "8" 4259731 4275913 -1 "A1.1" NA 0.012106035 5.5969538472 0.8724091093 1
"ENSMUSG00000002968" "chr7-687" "chr7" 52125663 52125823 2.28 1.56e-06 "Med25" "mediator of RNA polymerase II transcription, subunit 25 homolog (yeast)" "7" 52134761 52147779 -1 "B4" NA 0.0218898667 5.8426818807 0.7668321347 1
"ENSMUSG00000002980" "chr7-2410" "chr7" 20339739 20339893 3.5 7.85e-06 "Bcam" "basal cell adhesion molecule" "7" 20341480 20356365 -1 "A3" NA 0.0841177766 3.6379185626 0.4182795639 1
"ENSMUSG00000003062" "chr13-1087" "chr13" 19459359 19459513 4.77 1e-08 "Stard3nl" "STARD3 N-terminal like" "13" 19449546 19487621 -1 "A2" NA -0.0170584995 4.9791818405 0.8334038605 1
"ENSMUSG00000003072" "chr10-1280" "chr10" 79608917 79609071 2.87 6.29e-05 "Atp5d" "ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit" "10" 79601377 79608563 1 "C1" NA -0.0991174623 7.1039828628 0.1469071306 1
"ENSMUSG00000003072" "chr10-1279" "chr10" 79607870 79608024 3.57 1.06e-06 "Atp5d" "ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit" "10" 79601377 79608563 1 "C1" NA -0.0991174623 7.1039828628 0.1469071306 1
"ENSMUSG00000003099" "chr7-2044" "chr7" 17607068 17607222 8.17 2.92e-11 "Ppp5c" "protein phosphatase 5, catalytic subunit" "7" 17589989 17613273 -1 "A2" NA -0.072919491 6.7263879565 0.2928238542 1
"ENSMUSG00000003131" "chr9-1227" "chr9" 45819831 45819991 5.44 5.6e-12 "Pafah1b2" "platelet-activating factor acetylhydrolase, isoform 1b, subunit 2" "9" 45773394 45792954 -1 "A5.2" NA 6.94112651929201e-05 7.6939573222 0.9991291802 1
"ENSMUSG00000003153" "chr6-235" "chr6" 122714320 122714480 2.24 2.42e-06 "Slc2a3" "solute carrier family 2 (facilitated glucose transporter), member 3" "6" 122677827 122751658 -1 "F2" NA 0.0562398739 7.4427403591 0.4072175351 1
"ENSMUSG00000003178" "chr6-2038" "chr6" 121004003 121004157 3.03 2.03e-05 "Mical3" "microtubule associated monoxygenase, calponin and LIM domain containing 3" "6" 120951381 121031627 -1 "F1" NA 0.0568935155 4.3145704575 0.5291210189 1
"ENSMUSG00000003178" "chr6-294" "chr6" 121080825 121080985 2 1.42e-05 "Mical3" "microtubule associated monoxygenase, calponin and LIM domain containing 3" "6" 120951381 121031627 -1 "F1" NA 0.0568935155 4.3145704575 0.5291210189 1
"ENSMUSG00000003198" "chr17-855" "chr17" 56031961 56032121 3.6 6.06e-10 "Zfp959" "zinc finger protein 959" "17" 56031607 56038007 1 "D" NA 0.0976142138 2.0386172735 0.4931349109 1
"ENSMUSG00000003199" "chr17-1759" "chr17" 56170478 56170638 3.31 1.76e-05 "Mpnd" "MPN domain containing" "17" 56145134 56156213 1 "D" NA -0.0344363903 5.732086368 0.6392887379 1
"ENSMUSG00000003200" "chr17-1759" "chr17" 56170478 56170638 3.31 1.76e-05 "Sh3gl1" "SH3-domain GRB2-like 1" "17" 56156176 56176058 -1 "D" NA -0.0909047313 5.0925226109 0.2504295125 1
"ENSMUSG00000003234" "chr16-406" "chr16" 20548286 20548446 2.25 7.91e-06 "Abcf3" "ATP-binding cassette, sub-family F (GCN20), member 3" "16" 20548650 20561452 1 "A3" NA -0.029005035 5.9725474312 0.6893171474 1
"ENSMUSG00000003271" "chr7-3965" "chr7" 53005079 53005239 2.94 4.44e-05 "Sult2b1" "sulfotransferase family, cytosolic, 2B, member 1" "7" 52985353 53014982 -1 "B4" NA -0.0313358819 2.7445806736 0.8045639308 1
"ENSMUSG00000003279" "chr17-1598" "chr17" 71104750 71104910 3.04 1.45e-05 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA 0.0349627311 9.1040782822 0.5958434805 1
"ENSMUSG00000003378" "chr7-946" "chr7" 25792291 25792451 3.31 3.55e-07 "Grik5" "glutamate receptor, ionotropic, kainate 5 (gamma 2)" "7" 25794872 25857388 -1 "A3" NA -0.0087809299 7.8549052628 0.8959680069 1
"ENSMUSG00000003411" "chr4-2384" "chr4" 108551637 108551791 3.91 7e-08 "Rab3b" "RAB3B, member RAS oncogene family" "4" 108551668 108615929 1 "C7" NA 0.1476193492 5.5674935841 0.0486 1
"ENSMUSG00000003541" "chr17-1251" "chr17" 35945307 35945467 4.55 1.82e-08 "Ier3" "immediate early response 3" "17" 35958629 35959868 1 "B1" NA -0.2517416191 3.4254468433 0.0197 0.732
"ENSMUSG00000003545" "chr7-98" "chr7" 19886354 19886514 2.69 3.45e-09 "Fosb" "FBJ osteosarcoma oncogene B" "7" 19888070 19895394 -1 "A3" NA 0.2509528824 4.6137356374 0.00345 0.242
"ENSMUSG00000003581" "chr11-42" "chr11" 4035255 4035415 2.11 6.76e-08 "Rnf215" "ring finger protein 215" "11" 4035205 4041175 1 "A1" NA 0.0281332691 4.5235225365 0.7502968547 1
"ENSMUSG00000003617" "chr3-1302" "chr3" 19853531 19853691 2.77 2.45e-05 "Cp" "ceruloplasmin" "3" 19857054 19909145 1 "A2" NA 0.0368164241 4.2057704123 0.6925859576 1
"ENSMUSG00000003810" "chr4-2763" "chr4" 116041299 116041459 16.16 1.87e-14 "Mast2" "microtubule associated serine/threonine kinase 2" "4" 115979367 116136788 -1 "D1" NA -0.0558847034 7.1884123202 0.4126940997 1
"ENSMUSG00000003873" "chr7-1240" "chr7" 52722407 52722567 2.64 1.77e-05 "Bax" "BCL2-associated X protein" "7" 52717065 52722268 -1 "B4" NA -0.0754534696 4.8022058763 0.3611929826 1
"ENSMUSG00000003955" "chr16-1291" "chr16" 36063272 36063432 3.53 1.99e-05 "Fam162a" "family with sequence similarity 162, member A" "16" 36043930 36071601 -1 "B3" NA -0.0620634916 4.266340698 0.4990155652 1
"ENSMUSG00000003974" "chr5-2672" "chr5" 9721838 9721998 2.69 2.45e-05 "Grm3" "glutamate receptor, metabotropic 3" "5" 9485236 9725352 -1 "A1" NA 0.0715103231 5.6999017973 0.3332526234 1
"ENSMUSG00000004035" "chr3-1735" "chr3" 107734450 107734610 3.23 6.9e-05 "Gstm7" "glutathione S-transferase, mu 7" "3" 107729252 107734735 -1 "F2.3" NA 0.0914310611 2.8993827544 0.4521803706 1
"ENSMUSG00000004044" "chr11-1832" "chr11" 100844740 100844894 3.33 1.85e-06 "Ptrf" "polymerase I and transcript release factor" "11" 100818047 100832201 -1 "D" NA 0.1319675072 4.5917373575 0.1246266823 1
"ENSMUSG00000004056" "chr7-1330" "chr7" 28376118 28376278 3.88 7.31e-09 "Akt2" "thymoma viral proto-oncogene 2" "7" 28376571 28425845 1 "A3" NA -0.1177543458 6.8672802015 0.0874 1
"ENSMUSG00000004069" "chr16-472" "chr16" 4655696 4655850 2.3 9.59e-05 "Dnaja3" "DnaJ (Hsp40) homolog, subfamily A, member 3" "16" 4639989 4707695 1 "A1" NA -0.0312208988 5.8779287336 0.6695914954 1
"ENSMUSG00000004069" "chr16-1068" "chr16" 4659819 4659973 7.15 8.07e-12 "Dnaja3" "DnaJ (Hsp40) homolog, subfamily A, member 3" "16" 4639989 4707695 1 "A1" NA -0.0312208988 5.8779287336 0.6695914954 1
"ENSMUSG00000004085" "chr2-987" "chr2" 72314006 72314166 2.32 3.79e-05 "B230120H23Rik" "RIKEN cDNA B230120H23 gene" "2" 72123694 72280667 1 "C3" NA -0.0643120761 2.9494018094 0.5926210104 1
"ENSMUSG00000004085" "chr2-917" "chr2" 72123876 72124036 2.57 1.7e-06 "B230120H23Rik" "RIKEN cDNA B230120H23 gene" "2" 72123694 72280667 1 "C3" NA -0.0643120761 2.9494018094 0.5926210104 1
"ENSMUSG00000004096" "chr9-504" "chr9" 14305142 14305302 2.08 5.75e-05 "Cwc15" "CWC15 homolog (S. cerevisiae)" "9" 14305061 14315021 1 "A1" NA -0.0633648087 5.5699368243 0.3983723207 1
"ENSMUSG00000004127" "chr3-85" "chr3" 137806501 137806661 2.04 7.52e-06 "Rg9mtd2" "RNA (guanine-9-) methyltransferase domain containing 2" "3" 137806412 137822785 1 "G3" NA -0.0042142249 3.0105826879 0.9790459829 1
"ENSMUSG00000004270" "chr6-533" "chr6" 124612452 124612612 2.43 2.06e-06 "Lpcat3" "lysophosphatidylcholine acyltransferase 3" "6" 124613045 124654436 1 "F2" NA 0.0763482302 3.635155766 0.4622811828 1
"ENSMUSG00000004383" "chr8-212" "chr8" 75878635 75878795 2.14 1.64e-06 "Large" "like-glycosyltransferase" "8" 75338498 75877439 -1 "B3.3" NA -0.024552913 7.3213028735 0.7188265193 1
"ENSMUSG00000004383" "chr8-516" "chr8" 75877832 75877992 2.34 1.31e-07 "Large" "like-glycosyltransferase" "8" 75338498 75877439 -1 "B3.3" NA -0.024552913 7.3213028735 0.7188265193 1
"ENSMUSG00000004393" "chr11-1231" "chr11" 6167540 6167700 3.1 9.64e-07 "Ddx56" "DEAD (Asp-Glu-Ala-Asp) box polypeptide 56" "11" 6158922 6167775 -1 "A1" NA 0.010932763 4.7955993002 0.8959499154 1
"ENSMUSG00000004451" "chr1-1494" "chr1" 121343513 121343667 3.31 2.8e-05 "Ralb" "v-ral simian leukemia viral oncogene homolog B (ras related)" "1" 121366882 121401371 -1 "E2.3" NA -0.1043680638 4.3714099545 0.2438620409 1
"ENSMUSG00000004530" "chr5-2424" "chr5" 114307423 114307577 3.63 1.58e-05 "Coro1c" "coronin, actin binding protein 1C" "5" 114292445 114358767 -1 "F" NA -0.0100846636 6.2184210757 0.8880065247 1
"ENSMUSG00000004698" "chr12-716" "chr12" 35212879 35213039 2.25 4.02e-05 "Hdac9" "histone deacetylase 9" "12" 34732451 35213754 -1 "A3" NA 0.0529739993 5.5331307151 0.4799471274 1
"ENSMUSG00000004771" "chr9-718" "chr9" 64658669 64658829 2.33 2.3e-06 "Rab11a" "RAB11a, member RAS oncogene family" "9" 64563106 64585565 -1 "C" NA 0.0279663519 6.8119069698 0.6849670696 1
"ENSMUSG00000004771" "chr9-1646" "chr9" 64584295 64584455 2.66 9.4e-05 "Rab11a" "RAB11a, member RAS oncogene family" "9" 64563106 64585565 -1 "C" NA 0.0279663519 6.8119069698 0.6849670696 1
"ENSMUSG00000004865" "chr17-1399" "chr17" 28761446 28761600 3.06 4.39e-05 "Srpk1" "serine/arginine-rich protein specific kinase 1" "17" 28724593 28759466 -1 "A3.3" NA -0.0475905063 6.5041189358 0.4982412079 1
"ENSMUSG00000004934" "chr10-1190" "chr10" 80630289 80630449 2.72 6.42e-06 "Pias4" "protein inhibitor of activated STAT 4" "10" 80616011 80630668 -1 "C1" NA -0.0404450914 4.3420187826 0.6538093855 1
"ENSMUSG00000004945" "chr17-1093" "chr17" 5400863 5401023 3.49 1.04e-07 "5730437N04Rik" "RIKEN cDNA 5730437N04 gene" "17" 5410864 5440260 -1 "A1" NA -0.0665553424 5.1850238054 0.3947210797 1
