"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p.x" "gene_name" "description" "chromosome_name" "start_position" "end_position" "strand" "genes" "logFC" "logCPM" "LR" "p.y" "FDR" "CFDR"
"ENSGACG00000000319" "scaffold_27-311" "scaffold_27" 104787 104991 3.18 3.83e-06 "CAMK1 (1 of 2)" "calcium/calmodulin-dependent protein kinase I [Source:HGNC Symbol;Acc:HGNC:1459]" "scaffold_27" 105400 129142 1 "ENSGACG00000000319" 0.139902753555235 4.83857292309323 1.81763201319266 0.177595403432246 0.999947153124525 0.648932542058706
"ENSGACG00000000357" "scaffold_27-416" "scaffold_27" 297835 298039 6.07 1.64e-07 "tmem183a" "transmembrane protein 183A [Source:ZFIN;Acc:ZDB-GENE-050327-5]" "scaffold_27" 291025 294940 1 "ENSGACG00000000357" -0.0280844574964381 5.23631881405184 0.110981228755911 0.739029774404693 0.999947153124525 0.999832494075397
"ENSGACG00000000357" "scaffold_27-496" "scaffold_27" 298317 298521 3.75 6.83e-05 "tmem183a" "transmembrane protein 183A [Source:ZFIN;Acc:ZDB-GENE-050327-5]" "scaffold_27" 291025 294940 1 "ENSGACG00000000357" -0.0280844574964381 5.23631881405184 0.110981228755911 0.739029774404693 0.999947153124525 0.999832494075397
"ENSGACG00000000357" "scaffold_27-417" "scaffold_27" 304870 305074 5.63 1.01e-06 "tmem183a" "transmembrane protein 183A [Source:ZFIN;Acc:ZDB-GENE-050327-5]" "scaffold_27" 291025 294940 1 "ENSGACG00000000357" -0.0280844574964381 5.23631881405184 0.110981228755911 0.739029774404693 0.999947153124525 0.999832494075397
"ENSGACG00000000360" "scaffold_131-12" "scaffold_131" 148806 149010 6.07 1.64e-07 "CCDC109B (1 of 2)" "coiled-coil domain containing 109B [Source:HGNC Symbol;Acc:HGNC:26076]" "scaffold_131" 148783 153989 1 "ENSGACG00000000360" -0.162096210804074 0.22444445070638 0.223330189317192 0.636514112687582 0.999947153124525 0.999832494075397
"ENSGACG00000000364" "scaffold_27-416" "scaffold_27" 297835 298039 6.07 1.64e-07 "tfeb" "transcription factor EB [Source:ZFIN;Acc:ZDB-GENE-090807-3]" "scaffold_27" 313933 324000 1 "ENSGACG00000000364" -0.0749615747146101 1.5543911509069 0.0476107755783239 0.827274114226359 0.999947153124525 0.999832494075397
"ENSGACG00000000364" "scaffold_27-496" "scaffold_27" 298317 298521 3.75 6.83e-05 "tfeb" "transcription factor EB [Source:ZFIN;Acc:ZDB-GENE-090807-3]" "scaffold_27" 313933 324000 1 "ENSGACG00000000364" -0.0749615747146101 1.5543911509069 0.0476107755783239 0.827274114226359 0.999947153124525 0.999832494075397
"ENSGACG00000000364" "scaffold_27-417" "scaffold_27" 304870 305074 5.63 1.01e-06 "tfeb" "transcription factor EB [Source:ZFIN;Acc:ZDB-GENE-090807-3]" "scaffold_27" 313933 324000 1 "ENSGACG00000000364" -0.0749615747146101 1.5543911509069 0.0476107755783239 0.827274114226359 0.999947153124525 0.999832494075397
"ENSGACG00000000369" "scaffold_131-4" "scaffold_131" 171471 171675 2.65 1.29e-05 "" "" "scaffold_131" 164557 171691 -1 "ENSGACG00000000369" -0.00347652292696595 3.73692480660227 0.000813595540439138 0.977244548633953 0.999947153124525 0.999832494075397
"ENSGACG00000000374" "scaffold_27-173" "scaffold_27" 656452 656656 2.55 3.48e-05 "srgap2a" "SLIT-ROBO Rho GTPase activating protein 2a [Source:ZFIN;Acc:ZDB-GENE-060915-2]" "scaffold_27" 640306 652975 1 "ENSGACG00000000374" 0.0552382649114452 5.78212844305245 0.241843130832692 0.622878066449017 0.999947153124525 0.999832494075397
"ENSGACG00000000376" "scaffold_27-173" "scaffold_27" 656452 656656 2.55 3.48e-05 "ikbke" "inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase epsilon [Source:ZFIN;Acc:ZDB-GENE-040718-251]" "scaffold_27" 657210 666353 1 "ENSGACG00000000376" 0.153566505308935 2.08868810005511 0.662703851298375 0.415607001927406 0.999947153124525 0.943185592488435
"ENSGACG00000000383" "scaffold_27-83" "scaffold_27" 683274 683478 2.18 9.1e-07 "RASSF5" "Ras association (RalGDS/AF-6) domain family member 5 [Source:HGNC Symbol;Acc:HGNC:17609]" "scaffold_27" 667434 691050 1 "ENSGACG00000000383" 0.0859905983120082 5.3752825048831 1.0782288152146 0.299094120239268 0.999947153124525 0.847239375619405
"ENSGACG00000000397" "scaffold_27-558" "scaffold_27" 783591 783807 4.04 7.14e-05 "prelp" "proline/arginine-rich end leucine-rich repeat protein [Source:ZFIN;Acc:ZDB-GENE-080327-24]" "scaffold_27" 771284 788095 -1 "ENSGACG00000000397" -0.257353245346429 0.79766448043214 0.803800711834388 0.369959443063624 0.999947153124525 0.911057191459225
"ENSGACG00000000441" "scaffold_27-228" "scaffold_27" 892287 892491 2.93 1.3e-05 "" "" "scaffold_27" 890335 891195 -1 "ENSGACG00000000441" 0.220709168698729 -1.03516802604314 0.0470264332442838 0.828320732914828 0.999947153124525 0.999832494075397
"ENSGACG00000000443" "scaffold_27-228" "scaffold_27" 892287 892491 2.93 1.3e-05 "INPP1" "inositol polyphosphate-1-phosphatase [Source:HGNC Symbol;Acc:HGNC:6071]" "scaffold_27" 893538 896528 1 "ENSGACG00000000443" -0.138593596223096 3.52030736158822 1.63386763607673 0.201168933646581 0.999947153124525 0.698281776712913
"ENSGACG00000000452" "scaffold_163-14" "scaffold_163" 58390 58594 6.07 1.64e-07 "vps9d1" "VPS9 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-050306-57]" "scaffold_163" 56136 76745 1 "ENSGACG00000000452" 0.430471773560206 4.96156980774904 4.36193493771968 0.0367505401634537 0.999947153124525 0.18879783027367
"ENSGACG00000000466" "scaffold_139-9" "scaffold_139" 103949 104153 2.31 2.1e-05 "usp11" "ubiquitin specific peptidase 11 [Source:ZFIN;Acc:ZDB-GENE-081104-421]" "scaffold_139" 94760 104419 -1 "ENSGACG00000000466" -0.0404473861913886 4.60964146810615 0.136196831086782 0.712091538468529 0.999947153124525 0.999832494075397
"ENSGACG00000000498" "scaffold_27-153" "scaffold_27" 1010222 1010426 2.09 6.44e-05 "ctsz" "cathepsin Z [Source:ZFIN;Acc:ZDB-GENE-041010-139]" "scaffold_27" 1010198 1013485 1 "ENSGACG00000000498" 0.140218636035509 4.24150027974929 0.131518270843742 0.716863008677237 0.999947153124525 0.999832494075397
"ENSGACG00000000504" "scaffold_139-2" "scaffold_139" 138042 138246 2.02 2.79e-05 "ccdc135" "coiled-coil domain containing 135 [Source:ZFIN;Acc:ZDB-GENE-120406-10]" "scaffold_139" 130345 136698 -1 "ENSGACG00000000504" -0.0529441314205104 3.15396628570243 0.114658274647635 0.734901832163468 0.999947153124525 0.999832494075397
"ENSGACG00000000505" "scaffold_139-2" "scaffold_139" 138042 138246 2.02 2.79e-05 "edem2" "ER degradation enhancer, mannosidase alpha-like 2 [Source:ZFIN;Acc:ZDB-GENE-060519-1]" "scaffold_139" 138319 143371 1 "ENSGACG00000000505" 0.126775168660692 4.11628104938957 1.58582644044883 0.20792343393023 0.999947153124525 0.711834194245749
"ENSGACG00000000510" "scaffold_101-25" "scaffold_101" 323786 323990 3.47 8.96e-06 "gatad2b" "GATA zinc finger domain containing 2B [Source:ZFIN;Acc:ZDB-GENE-060503-655]" "scaffold_101" 287792 318664 1 "ENSGACG00000000510" -0.0165895414076244 5.39983031418716 0.0327834709424479 0.85631886110181 0.999947153124525 0.999832494075397
"ENSGACG00000000514" "scaffold_101-25" "scaffold_101" 323786 323990 3.47 8.96e-06 "txnipa" "thioredoxin interacting protein a [Source:ZFIN;Acc:ZDB-GENE-030804-10]" "scaffold_101" 332369 335543 -1 "ENSGACG00000000514" 0.0474240482667162 4.8030565227663 0.0507016931872073 0.821846742937024 0.999947153124525 0.999832494075397
"ENSGACG00000000601" "scaffold_27-175" "scaffold_27" 1266010 1266214 3.03 2.08e-08 "PIP4K2C (1 of 2)" "phosphatidylinositol-5-phosphate 4-kinase, type II, gamma [Source:HGNC Symbol;Acc:HGNC:23786]" "scaffold_27" 1255169 1261375 -1 "ENSGACG00000000601" 0.106704573139272 0.0656169808747771 0.11687708273444 0.732446541547891 0.999947153124525 0.999832494075397
"ENSGACG00000000604" "scaffold_27-175" "scaffold_27" 1266010 1266214 3.03 2.08e-08 "spryd3 (1 of 2)" "SPRY domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-070928-22]" "scaffold_27" 1266412 1276687 1 "ENSGACG00000000604" -0.0760784031441876 -0.177052381800153 0.0444104617462582 0.833091800132971 0.999947153124525 0.999832494075397
"ENSGACG00000000607" "scaffold_90-14" "scaffold_90" 143893 144097 2.08 1.49e-05 "tbk1" "TANK-binding kinase 1 [Source:ZFIN;Acc:ZDB-GENE-060512-359]" "scaffold_90" 143888 155874 1 "ENSGACG00000000607" 0.0106505839569098 5.65972204195442 0.0199584721888506 0.887653127607707 0.999947153124525 0.999832494075397
"ENSGACG00000000623" "scaffold_90-38" "scaffold_90" 209998 210202 3.68 7.31e-06 "ptpro" "protein tyrosine phosphatase, receptor type, O [Source:ZFIN;Acc:ZDB-GENE-070424-54]" "scaffold_90" 203340 219422 -1 "ENSGACG00000000623" 0.0475857038487199 5.86421972452507 0.278090611681783 0.597955437008061 0.999947153124525 0.999832494075397
"ENSGACG00000000628" "scaffold_88-16" "scaffold_88" 252325 252541 12.12 8.32e-10 "TCF4" "transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11634]" "scaffold_88" 157065 200950 -1 "ENSGACG00000000628" -0.0681614083405677 4.46637946412104 0.327027726805788 0.567414533995111 0.999947153124525 0.995606388757702
"ENSGACG00000000632" "scaffold_27-232" "scaffold_27" 1486732 1486936 2.64 4.41e-06 "" "" "scaffold_27" 1484438 1487128 -1 "ENSGACG00000000632" 0.11192476588013 2.6842015031304 0.464471042632104 0.495541805011727 0.999947153124525 0.97859293573472
"ENSGACG00000000653" "scaffold_27-88" "scaffold_27" 1605499 1605715 2.17 4e-05 "itpr1a" "inositol 1,4,5-triphosphate receptor, type 1a [Source:ZFIN;Acc:ZDB-GENE-070604-3]" "scaffold_27" 1551688 1602804 1 "ENSGACG00000000653" -0.0752054026674639 5.08770634158174 0.28522623926219 0.593296035939185 0.999947153124525 0.999264680686466
"ENSGACG00000000659" "scaffold_27-88" "scaffold_27" 1605499 1605715 2.17 4e-05 "BHLHE40 (1 of 2)" "basic helix-loop-helix family, member e40 [Source:HGNC Symbol;Acc:HGNC:1046]" "scaffold_27" 1606187 1608713 1 "ENSGACG00000000659" -0.0920292896154266 5.24460687213271 0.56724300430416 0.45135655757915 0.999947153124525 0.961481306803908
"ENSGACG00000000695" "scaffold_90-32" "scaffold_90" 437594 437798 2.66 3.77e-05 "irf5" "interferon regulatory factor 5 [Source:ZFIN;Acc:ZDB-GENE-040426-2587]" "scaffold_90" 436993 442598 1 "ENSGACG00000000695" 0.101035655561221 4.27122577277876 0.431346114485137 0.511329168579977 0.999947153124525 0.982330791046348
"ENSGACG00000000713" "scaffold_27-572" "scaffold_27" 1951627 1951843 5.19 4.65e-05 "B4GALNT1 (1 of 2)" "beta-1,4-N-acetyl-galactosaminyl transferase 1 [Source:HGNC Symbol;Acc:HGNC:4117]" "scaffold_27" 1946114 1954478 1 "ENSGACG00000000713" -0.00184600890280641 5.99019478003924 0.000594734187458812 0.980543780065865 0.999947153124525 0.999832494075397
"ENSGACG00000000729" "scaffold_27-91" "scaffold_27" 2002865 2003069 2.43 3.67e-07 "rhebl1" "Ras homolog enriched in brain like 1 [Source:ZFIN;Acc:ZDB-GENE-000510-1]" "scaffold_27" 1999429 2003258 -1 "ENSGACG00000000729" -0.107387767801575 4.90215661651748 1.00062784311053 0.317158635886464 0.999947153124525 0.866303875904038
"ENSGACG00000000731" "scaffold_47-63" "scaffold_47" 215639 215843 4.43 7.81e-09 "zgc:92664" "zgc:92664 [Source:ZFIN;Acc:ZDB-GENE-040718-119]" "scaffold_47" 211154 214347 -1 "ENSGACG00000000731" 0.054347429063036 3.50218978388552 0.253777588293174 0.614427632497984 0.999947153124525 0.999832494075397
"ENSGACG00000000733" "scaffold_47-63" "scaffold_47" 215639 215843 4.43 7.81e-09 "rnaseka" "ribonuclease, RNase K a [Source:ZFIN;Acc:ZDB-GENE-060825-301]" "scaffold_47" 215663 218032 1 "ENSGACG00000000733" -0.137124374298918 1.67268401526495 0.411136701863231 0.521393123557698 0.999947153124525 0.985076440239037
"ENSGACG00000000819" "scaffold_47-56" "scaffold_47" 803160 803364 3 1.48e-06 "map4k2l" "mitogen-activated protein kinase kinase kinase kinase 2-like [Source:ZFIN;Acc:ZDB-GENE-030616-163]" "scaffold_47" 802947 823637 1 "ENSGACG00000000819" 0.0539108361498466 4.46342019037265 0.389533132143308 0.532544909399259 0.999947153124525 0.987241893613423
"ENSGACG00000000831" "scaffold_27-290" "scaffold_27" 2309679 2309883 3.31 3.43e-06 "IP6K2 (1 of 2)" "inositol hexakisphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:17313]" "scaffold_27" 2286786 2290664 -1 "ENSGACG00000000831" 0.000483514130848648 5.54248235097204 3.02801431715238e-05 0.9956094711839 0.999947153124525 0.999832494075397
"ENSGACG00000000832" "scaffold_27-290" "scaffold_27" 2309679 2309883 3.31 3.43e-06 "" "" "scaffold_27" 2315736 2317376 -1 "ENSGACG00000000832" -0.0535660292707341 3.99547343047052 0.286707405059508 0.592338269857084 0.999947153124525 0.99919257447241
"ENSGACG00000000839" "scaffold_27-158" "scaffold_27" 2470994 2471198 2.34 7.18e-05 "GNAI2 (1 of 2)" "guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2 [Source:HGNC Symbol;Acc:HGNC:4385]" "scaffold_27" 2429959 2471144 -1 "ENSGACG00000000839" -0.057853617395378 5.7604030119692 0.427961733419542 0.512990793137853 0.999947153124525 0.983241134049375
"ENSGACG00000000839" "scaffold_27-195" "scaffold_27" 2445878 2446094 2.89 1.14e-05 "GNAI2 (1 of 2)" "guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2 [Source:HGNC Symbol;Acc:HGNC:4385]" "scaffold_27" 2429959 2471144 -1 "ENSGACG00000000839" -0.057853617395378 5.7604030119692 0.427961733419542 0.512990793137853 0.999947153124525 0.983241134049375
"ENSGACG00000000845" "scaffold_27-158" "scaffold_27" 2470994 2471198 2.34 7.18e-05 "slc38a3a" "solute carrier family 38, member 3a [Source:ZFIN;Acc:ZDB-GENE-070615-25]" "scaffold_27" 2474900 2501949 -1 "ENSGACG00000000845" -0.252393343015387 6.74677816700623 6.02124464205544 0.0141346749502173 0.999947153124525 0.0778962801615972
"ENSGACG00000000848" "scaffold_47-76" "scaffold_47" 893110 893314 3.18 3.83e-06 "im:7136729" "im:7136729 [Source:ZFIN;Acc:ZDB-GENE-041111-14]" "scaffold_47" 889259 893482 -1 "ENSGACG00000000848" 0.160830625198371 2.52138128897636 0.169823601174702 0.680268626477437 0.999947153124525 0.999832494075397
"ENSGACG00000000867" "scaffold_47-38" "scaffold_47" 1118678 1118882 2.38 8.63e-06 "lrch4" "leucine-rich repeats and calponin homology (CH) domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-060503-749]" "scaffold_47" 1093109 1125796 -1 "ENSGACG00000000867" 0.0760484430531728 3.55988119366323 0.203870085487267 0.651614993243016 0.999947153124525 0.999832494075397
"ENSGACG00000000898" "scaffold_27-300" "scaffold_27" 2609855 2610071 2.67 9.4e-05 "GRM2 (1 of 2)" "glutamate receptor, metabotropic 2 [Source:HGNC Symbol;Acc:HGNC:4594]" "scaffold_27" 2607002 2623004 1 "ENSGACG00000000898" 0.165263881897292 5.32019163655324 1.33075330988799 0.24867124739547 0.999947153124525 0.780622574772686
"ENSGACG00000000940" "scaffold_37-6" "scaffold_37" 1430883 1431087 2.42 1.39e-08 "ptbp2a" "polypyrimidine tract binding protein 2a [Source:ZFIN;Acc:ZDB-GENE-050320-141]" "scaffold_37" 1418927 1431402 -1 "ENSGACG00000000940" 0.0940779451478426 4.95496889818504 1.35770763741485 0.243935163418738 0.999947153124525 0.773682383345898
"ENSGACG00000000966" "scaffold_47-75" "scaffold_47" 1662447 1662663 3.46 1.99e-05 "ablim2" "actin binding LIM protein family, member 2 [Source:ZFIN;Acc:ZDB-GENE-100316-5]" "scaffold_47" 1617088 1657749 -1 "ENSGACG00000000966" 0.017585349418034 4.35789887878114 0.0441973285564936 0.833486911978549 0.999947153124525 0.999832494075397
"ENSGACG00000000969" "scaffold_47-75" "scaffold_47" 1662447 1662663 3.46 1.99e-05 "ZCCHC4" "zinc finger, CCHC domain containing 4 [Source:HGNC Symbol;Acc:HGNC:22917]" "scaffold_47" 1687223 1699812 1 "ENSGACG00000000969" 0.05634236765076 3.48611450213537 0.278561294247936 0.597645749519406 0.999947153124525 0.999832494075397
"ENSGACG00000001022" "scaffold_27-144" "scaffold_27" 2949559 2949775 2.4 5.58e-05 "RBM15 (1 of 2)" "RNA binding motif protein 15 [Source:HGNC Symbol;Acc:HGNC:14959]" "scaffold_27" 2943648 2946408 -1 "ENSGACG00000001022" -0.0173753451558396 4.33770244455394 0.0263384344139013 0.871076542218656 0.999947153124525 0.999832494075397
"ENSGACG00000001025" "scaffold_27-144" "scaffold_27" 2949559 2949775 2.4 5.58e-05 "slc6a17" "solute carrier family 6, member 17 [Source:ZFIN;Acc:ZDB-GENE-030131-8187]" "scaffold_27" 2955489 2962667 1 "ENSGACG00000001025" -0.249322764845528 5.30900905944349 2.82797596295794 0.0926350420843308 0.999947153124525 0.411136662987234
"ENSGACG00000001056" "scaffold_27-99" "scaffold_27" 3031089 3031293 2.7 2.33e-08 "usp49" "ubiquitin specific peptidase 49 [Source:ZFIN;Acc:ZDB-GENE-050208-484]" "scaffold_27" 3026047 3029179 -1 "ENSGACG00000001056" -0.0524191968070773 3.64094411278511 0.296648507879405 0.585991174203664 0.999947153124525 0.998500876000566
"ENSGACG00000001058" "scaffold_27-99" "scaffold_27" 3031089 3031293 2.7 2.33e-08 "med20" "mediator complex subunit 20 [Source:ZFIN;Acc:ZDB-GENE-040801-104]" "scaffold_27" 3032363 3033832 -1 "ENSGACG00000001058" 0.0430737800463725 2.41727634458743 0.0869448226995253 0.768097716439143 0.999947153124525 0.999832494075397
"ENSGACG00000001123" "scaffold_129-17" "scaffold_129" 50731 50935 4.91 1.61e-07 "" "" "scaffold_129" 47228 50569 -1 "ENSGACG00000001123" 0.0804915813604383 4.70543715647259 0.0211395273321173 0.884399497292113 0.999947153124525 0.999832494075397
"ENSGACG00000001123" "scaffold_129-19" "scaffold_129" 50012 50216 3.27 3.17e-05 "" "" "scaffold_129" 47228 50569 -1 "ENSGACG00000001123" 0.0804915813604383 4.70543715647259 0.0211395273321173 0.884399497292113 0.999947153124525 0.999832494075397
"ENSGACG00000001125" "scaffold_129-17" "scaffold_129" 50731 50935 4.91 1.61e-07 "slc25a11" "solute carrier family 25 (mitochondrial carrier; oxoglutarate carrier), member 11 [Source:ZFIN;Acc:ZDB-GENE-040625-79]" "scaffold_129" 52894 57245 -1 "ENSGACG00000001125" -0.0222342153873174 5.46810725797836 0.0676142227539103 0.794842676782464 0.999947153124525 0.999832494075397
"ENSGACG00000001173" "scaffold_129-22" "scaffold_129" 161438 161654 11.54 1e-08 "hmgb2b" "high-mobility group box 2b [Source:ZFIN;Acc:ZDB-GENE-040912-122]" "scaffold_129" 158380 161788 1 "ENSGACG00000001173" 0.0247103339510102 6.9173644331551 0.0894617339908237 0.764862567771047 0.999947153124525 0.999832494075397
"ENSGACG00000001225" "scaffold_181-2" "scaffold_181" 40001 40205 2.77 2.05e-12 "stam2" "signal transducing adaptor molecule (SH3 domain and ITAM motif) 2 [Source:ZFIN;Acc:ZDB-GENE-041114-64]" "scaffold_181" 35815 40204 -1 "ENSGACG00000001225" 0.0184353482060066 3.86055596429051 0.0228595499019981 0.879822880755416 0.999947153124525 0.999832494075397
"ENSGACG00000001232" "scaffold_181-2" "scaffold_181" 40001 40205 2.77 2.05e-12 "ptplb" "protein tyrosine phosphatase-like (proline instead of catalytic arginine), member b [Source:ZFIN;Acc:ZDB-GENE-030131-6053]" "scaffold_181" 43227 44047 1 "ENSGACG00000001232" 0.0250043767984106 3.62541009083474 0.048075494086472 0.826446548418986 0.999947153124525 0.999832494075397
"ENSGACG00000001286" "scaffold_27-365" "scaffold_27" 3594794 3594998 3.9 1.84e-06 "RASSF1 (1 of 2)" "Ras association (RalGDS/AF-6) domain family member 1 [Source:HGNC Symbol;Acc:HGNC:9882]" "scaffold_27" 3593010 3596564 1 "ENSGACG00000001286" 0.0651955019608653 2.40017985930258 0.105818039925424 0.744956415487556 0.999947153124525 0.999832494075397
"ENSGACG00000001294" "scaffold_27-301" "scaffold_27" 3608563 3608767 3.47 9.73e-07 "HYAL2 (1 of 2)" "hyaluronoglucosaminidase 2 [Source:HGNC Symbol;Acc:HGNC:5321]" "scaffold_27" 3603787 3610736 1 "ENSGACG00000001294" -0.191722381772535 2.99047622265205 1.45316305389554 0.228021091142118 0.999947153124525 0.747053522241787
"ENSGACG00000001294" "scaffold_27-644" "scaffold_27" 3660198 3660414 5.19 4.65e-05 "HYAL2 (1 of 2)" "hyaluronoglucosaminidase 2 [Source:HGNC Symbol;Acc:HGNC:5321]" "scaffold_27" 3603787 3610736 1 "ENSGACG00000001294" -0.191722381772535 2.99047622265205 1.45316305389554 0.228021091142118 0.999947153124525 0.747053522241787
"ENSGACG00000001297" "scaffold_27-347" "scaffold_27" 3718529 3718745 4.47 1.13e-06 "cacna2d2" "calcium channel, voltage-dependent, alpha 2/delta subunit 2 [Source:ZFIN;Acc:ZDB-GENE-050320-71]" "scaffold_27" 3746192 3752950 1 "ENSGACG00000001297" -0.111516186136933 4.31669062527526 1.15396178319065 0.282721342768968 0.999947153124525 0.827203500058405
"ENSGACG00000001297" "scaffold_27-644" "scaffold_27" 3660198 3660414 5.19 4.65e-05 "cacna2d2" "calcium channel, voltage-dependent, alpha 2/delta subunit 2 [Source:ZFIN;Acc:ZDB-GENE-050320-71]" "scaffold_27" 3746192 3752950 1 "ENSGACG00000001297" -0.111516186136933 4.31669062527526 1.15396178319065 0.282721342768968 0.999947153124525 0.827203500058405
"ENSGACG00000001317" "scaffold_27-366" "scaffold_27" 3836854 3837058 4.7 5.99e-08 "SRGAP3 (2 of 2)" "SLIT-ROBO Rho GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:19744]" "scaffold_27" 3808660 3830750 -1 "ENSGACG00000001317" -0.169200224742348 6.80157524571564 2.96783876026984 0.0849352565318851 0.999947153124525 0.384224327375829
"ENSGACG00000001336" "scaffold_27-366" "scaffold_27" 3836854 3837058 4.7 5.99e-08 "kcnb1" "potassium voltage-gated channel, Shab-related subfamily, member 1 [Source:ZFIN;Acc:ZDB-GENE-090831-3]" "scaffold_27" 3843351 3862320 1 "ENSGACG00000001336" -0.0300342461136449 4.17101559392336 0.0983818858685961 0.753780143366626 0.999947153124525 0.999832494075397
"ENSGACG00000001355" "scaffold_239-5" "scaffold_239" 19545 19749 4.12 4.41e-07 "uckl1b" "uridine-cytidine kinase 1-like 1b [Source:ZFIN;Acc:ZDB-GENE-090311-45]" "scaffold_239" 10045 22130 -1 "ENSGACG00000001355" 2.22151455677377e-06 4.37616482382512 5.4610183042314e-10 0.999981354377916 0.999995950334818 0.999997579928912
"ENSGACG00000001366" "scaffold_239-9" "scaffold_239" 34218 34422 4.04 1.5e-07 "ZNF512B" "zinc finger protein 512B [Source:HGNC Symbol;Acc:HGNC:29212]" "scaffold_239" 26091 35017 -1 "ENSGACG00000001366" 0.0099342937784471 5.48291642040152 0.00934461543609189 0.922990409579969 0.999947153124525 0.999832494075397
"ENSGACG00000001405" "scaffold_219-9" "scaffold_219" 46936 47140 3.84 6.75e-10 "dlg1l" "discs, large (Drosophila) homolog 1, like [Source:ZFIN;Acc:ZDB-GENE-050222-3]" "scaffold_219" 2808 37376 -1 "ENSGACG00000001405" 0.0630716138309025 5.73769378197934 0.329464343210851 0.565974672550201 0.999947153124525 0.995305689746051
