"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p.x" "mgi_symbol" "mgi_description" "chromosome_name" "start_position" "end_position" "strand" "band" "duplicate" "logFC_trended_only_disp" "logCPM_trended_only_disp" "p.y" "FDR_trended_only_disp"
"ENSMUSG00000000131" "chr7-3731" "chr7" 133411008 133411200 5.35 1.92e-09 "Xpo6" "exportin 6" "7" 133245229 133344015 -1 "F3" NA -0.0118123695 6.4104892285 0.8904138522 1
"ENSMUSG00000000142" "chr11-4710" "chr11" 108785062 108785254 2.72 6.42e-06 "Axin2" "axin2" "11" 108781663 108812097 1 "E1" NA -0.069221966 4.6876391084 0.505647423 1
"ENSMUSG00000000142" "chr11-6464" "chr11" 108854988 108855180 18.48 6.06e-17 "Axin2" "axin2" "11" 108781663 108812097 1 "E1" NA -0.069221966 4.6876391084 0.505647423 1
"ENSMUSG00000000142" "chr11-4250" "chr11" 108787988 108788192 3.08 2.36e-06 "Axin2" "axin2" "11" 108781663 108812097 1 "E1" NA -0.069221966 4.6876391084 0.505647423 1
"ENSMUSG00000000148" "chr5-6465" "chr5" 141181986 141182178 3.89 1.99e-05 "Baat1" "BRCA1-associated ATM activator 1" "5" 141180965 141195333 1 "G2" NA 0.013332261 4.4536463485 0.9036654185 1
"ENSMUSG00000000149" "chr5-1549" "chr5" 141275377 141275569 3.15 2.3e-12 "Gna12" "guanine nucleotide binding protein, alpha 12" "5" 141234362 141306385 -1 "G2" NA -0.0298365245 6.5753221969 0.7221327511 1
"ENSMUSG00000000149" "chr5-3515" "chr5" 141232494 141232698 2.57 3.04e-05 "Gna12" "guanine nucleotide binding protein, alpha 12" "5" 141234362 141306385 -1 "G2" NA -0.0298365245 6.5753221969 0.7221327511 1
"ENSMUSG00000000184" "chr6-2532" "chr6" 127105103 127105295 2.56 1.26e-05 "Ccnd2" "cyclin D2" "6" 127075797 127101066 -1 "F3" NA -0.027387595 6.157359113 0.7513574078 1
"ENSMUSG00000000202" "chr11-1277" "chr11" 114653017 114653209 2.86 1.56e-10 "Btbd17" "BTB (POZ) domain containing 17" "11" 114652531 114657259 -1 "E2" NA 0.1164981535 4.4676935311 0.286 1
"ENSMUSG00000000253" "chr13-1945" "chr13" 45626484 45626676 3.4 1.04e-07 "Gmpr" "guanosine monophosphate reductase" "13" 45602813 45641751 1 "A5" NA 0.0378048547 5.0792081132 0.6966355444 1
"ENSMUSG00000000253" "chr13-3704" "chr13" 45624418 45624610 5.84 2.16e-08 "Gmpr" "guanosine monophosphate reductase" "13" 45602813 45641751 1 "A5" NA 0.0378048547 5.0792081132 0.6966355444 1
"ENSMUSG00000000374" "chr10-1808" "chr10" 77694892 77695084 2.57 1.7e-06 "Trappc10" "trafficking protein particle complex 10" "10" 77649470 77707387 -1 "C1" NA 0.0290076111 6.6407569063 0.7289979898 1
"ENSMUSG00000000392" "chr2-1659" "chr2" 62328006 62328198 2.03 2.35e-05 "Fap" "fibroblast activation protein" "2" 62339000 62412132 -1 "C1.3" NA -0.0528813636 1.6139536648 0.7903555592 1
"ENSMUSG00000000392" "chr2-4568" "chr2" 62365920 62366112 3.16 1.17e-06 "Fap" "fibroblast activation protein" "2" 62339000 62412132 -1 "C1.3" NA -0.0528813636 1.6139536648 0.7903555592 1
"ENSMUSG00000000416" "chr6-2584" "chr6" 18397487 18397679 2.48 3.27e-05 "Cttnbp2" "cortactin binding protein 2" "6" 18316478 18465338 -1 "A2" NA 0.0308448578 7.0178090762 0.7057698474 1
"ENSMUSG00000000416" "chr6-3946" "chr6" 18401662 18401854 3.7 5.42e-06 "Cttnbp2" "cortactin binding protein 2" "6" 18316478 18465338 -1 "A2" NA 0.0308448578 7.0178090762 0.7057698474 1
"ENSMUSG00000000531" "chr15-1291" "chr15" 101069112 101069304 2.2 8.09e-06 "Grasp" "GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein" "15" 101054638 101063186 1 "F2" NA 0.0632513434 5.7393688272 0.4767225953 1
"ENSMUSG00000000531" "chr15-1562" "chr15" 101086330 101086522 2.25 3.6e-06 "Grasp" "GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein" "15" 101054638 101063186 1 "F2" NA 0.0632513434 5.7393688272 0.4767225953 1
"ENSMUSG00000000531" "chr15-1810" "chr15" 101091564 101091756 2.4 7.3e-06 "Grasp" "GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein" "15" 101054638 101063186 1 "F2" NA 0.0632513434 5.7393688272 0.4767225953 1
"ENSMUSG00000000531" "chr15-2099" "chr15" 101072508 101072700 2.63 1.77e-05 "Grasp" "GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein" "15" 101054638 101063186 1 "F2" NA 0.0632513434 5.7393688272 0.4767225953 1
"ENSMUSG00000000531" "chr15-2288" "chr15" 101088723 101088915 3.28 3.55e-07 "Grasp" "GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein" "15" 101054638 101063186 1 "F2" NA 0.0632513434 5.7393688272 0.4767225953 1
"ENSMUSG00000000532" "chr15-1157" "chr15" 101007667 101007859 2.14 1.19e-05 "Acvr1b" "activin A receptor, type 1B" "15" 101004556 101043032 1 "F2" NA -0.0108416642 6.4032582116 0.8989107402 1
"ENSMUSG00000000538" "chr11-2833" "chr11" 60159880 60160072 3.31 7.37e-09 "Tom1l2" "target of myb1-like 2 (chicken)" "11" 60040216 60166407 -1 "B2" NA 0.0167419424 8.4175990488 0.8275003036 1
"ENSMUSG00000000560" "chr5-1858" "chr5" 71484353 71484545 2.27 5.34e-06 "Gabra2" "gamma-aminobutyric acid (GABA) A receptor, subunit alpha 2" "5" 71352296 71487088 -1 "C3.1" NA 0.0166530838 4.5601567046 0.8759590116 1
"ENSMUSG00000000631" "chr11-1499" "chr11" 77599296 77599488 2.04 4.48e-07 "Myo18a" "myosin XVIIIA" "11" 77576748 77679482 1 "B5" NA -0.0244338206 7.4700534596 0.7605700651 1
"ENSMUSG00000000738" "chr8-657" "chr8" 125625916 125626108 2.17 1.43e-08 "Spg7" "spastic paraplegia 7 homolog (human)" "8" 125586842 125621660 1 "E1" NA 0.0369631634 5.8001798956 0.6768547944 1
"ENSMUSG00000000740" "chr8-657" "chr8" 125625916 125626108 2.17 1.43e-08 "Rpl13" "ribosomal protein L13" "8" 125626250 125629144 1 "E1" NA 0.0728582785 7.4439734883 0.3633133146 1
"ENSMUSG00000000751" "chr11-3552" "chr11" 75093965 75094157 2.32 3.79e-05 "Rpa1" "replication protein A1" "11" 75111668 75161826 -1 "B5" NA -0.0593458371 5.3225832572 0.5267900309 1
"ENSMUSG00000000782" "chr11-3244" "chr11" 52097493 52097685 2.4 7.3e-06 "Tcf7" "transcription factor 7, T cell specific" "11" 52065873 52096681 -1 "B1.3" NA 0.2849839881 2.3001025314 0.0984 1
"ENSMUSG00000000804" "chr11-5051" "chr11" 84781890 84782082 3.16 1.17e-06 "Usp32" "ubiquitin specific peptidase 32" "11" 84797944 84953663 -1 "C" NA -0.0546073792 7.2144952107 0.5003097616 1
"ENSMUSG00000000805" "chr11-3310" "chr11" 84773356 84773548 2.63 1.77e-05 "Car4" "carbonic anhydrase 4" "11" 84771288 84779546 1 "C" NA 0.1647366331 5.1207474348 0.0883 1
"ENSMUSG00000000805" "chr11-5051" "chr11" 84781890 84782082 3.16 1.17e-06 "Car4" "carbonic anhydrase 4" "11" 84771288 84779546 1 "C" NA 0.1647366331 5.1207474348 0.0883 1
"ENSMUSG00000000861" "chr11-1231" "chr11" 23983549 23983741 2.03 9.05e-08 "Bcl11a" "B cell CLL/lymphoma 11A (zinc finger protein)" "11" 23978056 24074123 1 "A3.2" NA -0.0377526221 6.6826714492 0.6505537088 1
"ENSMUSG00000000861" "chr11-2622" "chr11" 24035283 24035475 2.2 4.02e-05 "Bcl11a" "B cell CLL/lymphoma 11A (zinc finger protein)" "11" 23978056 24074123 1 "A3.2" NA -0.0377526221 6.6826714492 0.6505537088 1
"ENSMUSG00000000881" "chrX-770" "chrX" 97964746 97964938 2.43 2.26e-05 "Dlg3" "discs, large homolog 3 (Drosophila)" "X" 97963061 98013749 1 "C3" NA -0.0310643006 7.3796971401 0.699392305 1
"ENSMUSG00000000915" "chr5-2935" "chr5" 124435418 124435610 3.28 3.55e-07 "Hip1r" "huntingtin interacting protein 1 related" "5" 124423637 124453220 1 "F" NA -0.0083895336 6.3644457162 0.9224937231 1
"ENSMUSG00000000915" "chr5-6327" "chr5" 124454405 124454597 3.5 1.99e-05 "Hip1r" "huntingtin interacting protein 1 related" "5" 124423637 124453220 1 "F" NA -0.0083895336 6.3644457162 0.9224937231 1
"ENSMUSG00000001036" "chr11-2341" "chr11" 61343218 61343410 2.46 2.99e-06 "Epn2" "epsin 2" "11" 61330751 61393187 -1 "B2" NA -0.0305366752 6.9944392872 0.7096225968 1
"ENSMUSG00000001036" "chr11-2662" "chr11" 61349865 61350057 2.51 8.87e-06 "Epn2" "epsin 2" "11" 61330751 61393187 -1 "B2" NA -0.0305366752 6.9944392872 0.7096225968 1
"ENSMUSG00000001036" "chr11-2841" "chr11" 61390974 61391166 2.59 3.37e-06 "Epn2" "epsin 2" "11" 61330751 61393187 -1 "B2" NA -0.0305366752 6.9944392872 0.7096225968 1
"ENSMUSG00000001036" "chr11-2839" "chr11" 61358540 61358732 2.43 4.32e-06 "Epn2" "epsin 2" "11" 61330751 61393187 -1 "B2" NA -0.0305366752 6.9944392872 0.7096225968 1
"ENSMUSG00000001052" "chr3-3575" "chr3" 129695489 129695693 3.29 5.03e-05 "Sec24b" "Sec24 related gene family, member B (S. cerevisiae)" "3" 129685677 129764471 -1 "G3" NA 0.0118069151 5.8214575411 0.8939530842 1
"ENSMUSG00000001053" "chr11-2209" "chr11" 51451637 51451829 2.78 8.79e-08 "N4bp3" "NEDD4 binding protein 3" "11" 51456565 51464344 -1 "B1.3" NA -0.2466099404 3.8794606952 0.0473 1
"ENSMUSG00000001054" "chr11-2209" "chr11" 51451637 51451829 2.78 8.79e-08 "Rmnd5b" "required for meiotic nuclear division 5 homolog B (S. cerevisiae)" "11" 51437173 51449398 -1 "B1.3" NA -0.0022957563 5.6644827968 0.9804645536 1
"ENSMUSG00000001054" "chr11-2484" "chr11" 51439188 51439380 2.13 6.01e-05 "Rmnd5b" "required for meiotic nuclear division 5 homolog B (S. cerevisiae)" "11" 51437173 51449398 -1 "B1.3" NA -0.0022957563 5.6644827968 0.9804645536 1
"ENSMUSG00000001054" "chr11-2647" "chr11" 51443426 51443618 2.33 7.3e-06 "Rmnd5b" "required for meiotic nuclear division 5 homolog B (S. cerevisiae)" "11" 51437173 51449398 -1 "B1.3" NA -0.0022957563 5.6644827968 0.9804645536 1
"ENSMUSG00000001056" "chr11-796" "chr11" 51429042 51429234 2.51 9.55e-11 "Nhp2" "NHP2 ribonucleoprotein homolog (yeast)" "11" 51433237 51437216 1 "B1.3" NA 0.0104001375 4.6759433695 0.9220966975 1
"ENSMUSG00000001127" "chrX-947" "chrX" 20431272 20431464 3.24 1.76e-05 "Araf" "v-raf murine sarcoma 3611 viral oncogene homolog" "X" 20374940 20437645 1 "A1.3" NA -0.0242324757 7.1270805783 0.7661400302 1
"ENSMUSG00000001151" "chr10-3308" "chr10" 75834542 75834734 3.47 3.89e-07 "Pcnt" "pericentrin (kendrin)" "10" 75813999 75905657 -1 "C1" NA 0.0661037561 4.6961534332 0.5249203448 1
"ENSMUSG00000001175" "chr12-1430" "chr12" 101441674 101441866 2.53 1.19e-06 "Calm1" "calmodulin 1" "12" 101437645 101448016 1 "E" NA -0.022502834 11.6742690643 0.7565975631 1
"ENSMUSG00000001175" "chr12-2915" "chr12" 101530789 101530981 2.92 2.94e-06 "Calm1" "calmodulin 1" "12" 101437645 101448016 1 "E" NA -0.022502834 11.6742690643 0.7565975631 1
"ENSMUSG00000001249" "chr7-4200" "chr7" 31873026 31873218 3.06 1.45e-05 "Hpn" "hepsin" "7" 31883744 31900309 -1 "B1" NA -0.0344962074 1.0872633064 0.8811642456 1
"ENSMUSG00000001270" "chr12-559" "chr12" 112908191 112908383 2.04 4.48e-07 "Ckb" "creatine kinase, brain" "12" 112907566 112910549 -1 "F1" NA 0.0652647045 10.3720137428 0.3691118813 1
"ENSMUSG00000001300" "chr8-3253" "chr8" 8631443 8631647 2.79 9.17e-05 "Efnb2" "ephrin B2" "8" 8617434 8661239 -1 "A1.1" NA 0.053092238 5.9295917222 0.5434135262 1
"ENSMUSG00000001419" "chr3-394" "chr3" 87943558 87943750 2.15 5.97e-11 "Mef2d" "myocyte enhancer factor 2D" "3" 87946294 87976008 1 "F1" NA 0.0235370576 8.1028571819 0.7622488994 1
"ENSMUSG00000001419" "chr3-765" "chr3" 87955892 87956084 2.92 5.35e-11 "Mef2d" "myocyte enhancer factor 2D" "3" 87946294 87976008 1 "F1" NA 0.0235370576 8.1028571819 0.7622488994 1
"ENSMUSG00000001419" "chr3-4901" "chr3" 87958716 87958908 4.13 4.89e-06 "Mef2d" "myocyte enhancer factor 2D" "3" 87946294 87976008 1 "F1" NA 0.0235370576 8.1028571819 0.7622488994 1
"ENSMUSG00000001424" "chr6-1616" "chr6" 28792225 28792417 2.65 9.31e-09 "Snd1" "staphylococcal nuclease and tudor domain containing 1" "6" 28425139 28885162 1 "A3.3" NA 0.0381798258 5.9902023189 0.6608997073 1
"ENSMUSG00000001424" "chr6-1738" "chr6" 28778213 28778405 2.06 8.66e-05 "Snd1" "staphylococcal nuclease and tudor domain containing 1" "6" 28425139 28885162 1 "A3.3" NA 0.0381798258 5.9902023189 0.6608997073 1
"ENSMUSG00000001424" "chr6-1538" "chr6" 28753954 28754146 2.2 4.02e-05 "Snd1" "staphylococcal nuclease and tudor domain containing 1" "6" 28425139 28885162 1 "A3.3" NA 0.0381798258 5.9902023189 0.6608997073 1
"ENSMUSG00000001424" "chr6-2361" "chr6" 28500355 28500547 2.48 3.27e-05 "Snd1" "staphylococcal nuclease and tudor domain containing 1" "6" 28425139 28885162 1 "A3.3" NA 0.0381798258 5.9902023189 0.6608997073 1
"ENSMUSG00000001424" "chr6-2594" "chr6" 28739561 28739753 2.22 5.99e-05 "Snd1" "staphylococcal nuclease and tudor domain containing 1" "6" 28425139 28885162 1 "A3.3" NA 0.0381798258 5.9902023189 0.6608997073 1
"ENSMUSG00000001424" "chr6-2828" "chr6" 28702737 28702929 3.61 1.07e-07 "Snd1" "staphylococcal nuclease and tudor domain containing 1" "6" 28425139 28885162 1 "A3.3" NA 0.0381798258 5.9902023189 0.6608997073 1
"ENSMUSG00000001424" "chr6-3158" "chr6" 28765580 28765772 2.8 3.34e-05 "Snd1" "staphylococcal nuclease and tudor domain containing 1" "6" 28425139 28885162 1 "A3.3" NA 0.0381798258 5.9902023189 0.6608997073 1
"ENSMUSG00000001424" "chr6-5104" "chr6" 28550647 28550839 3.2 4.53e-06 "Snd1" "staphylococcal nuclease and tudor domain containing 1" "6" 28425139 28885162 1 "A3.3" NA 0.0381798258 5.9902023189 0.6608997073 1
"ENSMUSG00000001424" "chr6-4475" "chr6" 28533210 28533402 2.92 1.14e-05 "Snd1" "staphylococcal nuclease and tudor domain containing 1" "6" 28425139 28885162 1 "A3.3" NA 0.0381798258 5.9902023189 0.6608997073 1
"ENSMUSG00000001424" "chr6-5108" "chr6" 28680460 28680652 4.62 2.48e-07 "Snd1" "staphylococcal nuclease and tudor domain containing 1" "6" 28425139 28885162 1 "A3.3" NA 0.0381798258 5.9902023189 0.6608997073 1
"ENSMUSG00000001424" "chr6-1401" "chr6" 28647582 28647786 2.45 9.26e-06 "Snd1" "staphylococcal nuclease and tudor domain containing 1" "6" 28425139 28885162 1 "A3.3" NA 0.0381798258 5.9902023189 0.6608997073 1
"ENSMUSG00000001424" "chr6-2204" "chr6" 28696295 28696499 2.97 1.81e-06 "Snd1" "staphylococcal nuclease and tudor domain containing 1" "6" 28425139 28885162 1 "A3.3" NA 0.0381798258 5.9902023189 0.6608997073 1
"ENSMUSG00000001424" "chr6-4131" "chr6" 28773583 28773787 2.7 6.45e-05 "Snd1" "staphylococcal nuclease and tudor domain containing 1" "6" 28425139 28885162 1 "A3.3" NA 0.0381798258 5.9902023189 0.6608997073 1
"ENSMUSG00000001441" "chr11-1745" "chr11" 97151571 97151763 2.3 1.56e-06 "Npepps" "aminopeptidase puromycin sensitive" "11" 97067156 97141952 -1 "D" NA -0.0414336682 7.2772686085 0.6081777164 1
"ENSMUSG00000001576" "chr17-3162" "chr17" 26706655 26706859 15.42 1.91e-13 "Ergic1" "endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1" "17" 26698434 26793876 1 "A3.3" NA 0.018071512 7.0118239792 0.8256046997 1
"ENSMUSG00000001627" "chr12-1916" "chr12" 40947319 40947511 3.77 2.1e-09 "Ifrd1" "interferon-related developmental regulator 1" "12" 40928154 40975091 -1 "B1" NA 0.0400611283 5.442039103 0.6649999041 1
"ENSMUSG00000001786" "chr10-1654" "chr10" 85486318 85486522 2.77 1.76e-07 "Fbxo7" "F-box protein 7" "10" 85484717 85514618 1 "C1" NA 0.0900355846 4.6562337107 0.3900199271 1
"ENSMUSG00000001833" "chr9-186" "chr9" 25012100 25012292 2.37 2.13e-16 "40792" "septin 7" "9" 25056204 25116150 1 "A4" NA -0.1028708344 8.8629143638 0.172 1
"ENSMUSG00000001833" "chr9-2103" "chr9" 24978199 24978391 2.69 3.3e-07 "40792" "septin 7" "9" 25056204 25116150 1 "A4" NA -0.1028708344 8.8629143638 0.172 1
"ENSMUSG00000001833" "chr9-3210" "chr9" 25037056 25037248 2.92 7.64e-07 "40792" "septin 7" "9" 25056204 25116150 1 "A4" NA -0.1028708344 8.8629143638 0.172 1
"ENSMUSG00000001855" "chr2-4494" "chr2" 31893241 31893433 2.92 1.14e-05 "Nup214" "nucleoporin 214" "2" 31829956 31909495 1 "B" NA 0.0424049752 4.9798856426 0.6671489229 1
"ENSMUSG00000001911" "chr8-1042" "chr8" 87262349 87262541 2.56 1.76e-08 "Nfix" "nuclear factor I/X" "8" 87223775 87324243 -1 "C3" NA -0.2029880684 7.7210385514 0.0103 0.499
"ENSMUSG00000001911" "chr8-2172" "chr8" 87307246 87307450 2.52 2.06e-05 "Nfix" "nuclear factor I/X" "8" 87223775 87324243 -1 "C3" NA -0.2029880684 7.7210385514 0.0103 0.499
"ENSMUSG00000001946" "chr9-1747" "chr9" 37336604 37336796 2.04 3.54e-05 "Esam" "endothelial cell-specific adhesion molecule" "9" 37335663 37345904 1 "A4" NA 0.0750823491 4.0184512947 0.5355721352 1
"ENSMUSG00000001948" "chr9-2699" "chr9" 37401768 37401960 2.82 2.25e-06 "Spa17" "sperm autoantigenic protein 17" "9" 37410886 37421199 -1 "A4" NA 0.0292443582 0.7945783467 0.9111090245 1
"ENSMUSG00000001948" "chr9-5034" "chr9" 37381353 37381545 2.68 9.4e-05 "Spa17" "sperm autoantigenic protein 17" "9" 37410886 37421199 -1 "A4" NA 0.0292443582 0.7945783467 0.9111090245 1
"ENSMUSG00000001995" "chr8-5091" "chr8" 127984343 127984535 3.31 6.9e-05 "Sipa1l2" "signal-induced proliferation-associated 1 like 2" "8" 127941963 128016610 -1 "E2" NA 0.035359747 5.7019960815 0.6926318366 1
"ENSMUSG00000001998" "chr2-8465" "chr2" 126863153 126863345 15.56 3e-13 "Ap4e1" "adaptor-related protein complex AP-4, epsilon 1" "2" 126834453 126893645 1 "F1" NA -0.046007711 3.0498153707 0.7594914855 1
"ENSMUSG00000002055" "chr11-4566" "chr11" 78135566 78135758 2.74 1.69e-06 "Spag5" "sperm associated antigen 5" "11" 78115031 78135959 1 "B5" NA -0.0410711777 4.2819175585 0.7187025876 1
"ENSMUSG00000002068" "chr7-2982" "chr7" 38873287 38873479 2.36 1.07e-05 "Ccne1" "cyclin E1" "7" 38883003 38892553 -1 "B2" NA -0.0009669115 4.1669742721 0.9975365244 1
"ENSMUSG00000002105" "chr2-2020" "chr2" 90918942 90919146 2 9.66e-05 "Slc39a13" "solute carrier family 39 (metal ion transporter), member 13" "2" 90901948 90910574 -1 "E1" NA -0.0334192024 4.4715820242 0.7596068785 1
"ENSMUSG00000002107" "chr2-4052" "chr2" 6645048 6645240 3.06 1.45e-05 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA 0.0217636403 8.5828810304 0.775052832 1
"ENSMUSG00000002107" "chr2-1419" "chr2" 6999710 6999902 2.07 5.02e-06 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA 0.0217636403 8.5828810304 0.775052832 1
"ENSMUSG00000002107" "chr2-2728" "chr2" 7101292 7101484 2.19 2.69e-05 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA 0.0217636403 8.5828810304 0.775052832 1
"ENSMUSG00000002107" "chr2-2229" "chr2" 7078463 7078655 2.15 1.78e-05 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA 0.0217636403 8.5828810304 0.775052832 1
"ENSMUSG00000002107" "chr2-3404" "chr2" 7070947 7071139 3.24 9.34e-08 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA 0.0217636403 8.5828810304 0.775052832 1
"ENSMUSG00000002107" "chr2-4054" "chr2" 6993924 6994116 2.13 6.01e-05 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA 0.0217636403 8.5828810304 0.775052832 1
"ENSMUSG00000002107" "chr2-4419" "chr2" 6981336 6981528 2.82 2.25e-06 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA 0.0217636403 8.5828810304 0.775052832 1
"ENSMUSG00000002107" "chr2-4877" "chr2" 7001235 7001427 2.82 2.25e-06 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA 0.0217636403 8.5828810304 0.775052832 1
"ENSMUSG00000002107" "chr2-4881" "chr2" 7047301 7047493 2.92 4.44e-05 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA 0.0217636403 8.5828810304 0.775052832 1
"ENSMUSG00000002107" "chr2-5976" "chr2" 7088665 7088857 2.92 1.14e-05 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA 0.0217636403 8.5828810304 0.775052832 1
"ENSMUSG00000002107" "chr2-5378" "chr2" 6973123 6973315 3.65 7.97e-09 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA 0.0217636403 8.5828810304 0.775052832 1
"ENSMUSG00000002107" "chr2-7749" "chr2" 7038100 7038292 3.89 1.01e-07 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA 0.0217636403 8.5828810304 0.775052832 1
"ENSMUSG00000002107" "chr2-7740" "chr2" 6946168 6946360 3.5 1.99e-05 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA 0.0217636403 8.5828810304 0.775052832 1
"ENSMUSG00000002111" "chr2-3271" "chr2" 90923420 90923612 3.4 2.14e-09 "Sfpi1" "SFFV proviral integration 1" "2" 90922547 90955913 1 "E1" NA -0.0460363779 1.6445255376 0.8169721761 1
"ENSMUSG00000002111" "chr2-2020" "chr2" 90918942 90919146 2 9.66e-05 "Sfpi1" "SFFV proviral integration 1" "2" 90922547 90955913 1 "E1" NA -0.0460363779 1.6445255376 0.8169721761 1
"ENSMUSG00000002129" "chr11-4025" "chr11" 4084095 4084287 2.54 2.4e-06 "Sf3a1" "splicing factor 3a, subunit 1" "11" 4060353 4082544 1 "A1" NA -0.0066649949 6.1141786994 0.9398163569 1
"ENSMUSG00000002221" "chr5-1834" "chr5" 28058357 28058549 2.37 4.98e-06 "Paxip1" "PAX interacting (with transcription-activation domain) protein 1" "5" 28067207 28117879 -1 "B1" NA -0.0088743695 5.4415992898 0.9250300867 1
"ENSMUSG00000002250" "chr17-2512" "chr17" 28401346 28401550 2.74 1.59e-05 "Ppard" "peroxisome proliferator activator receptor delta" "17" 28369699 28438414 1 "A3.3" NA 0.0403944378 4.9202555929 0.686686809 1
"ENSMUSG00000002341" "chr8-4176" "chr8" 72618971 72619163 4.62 2.48e-07 "Ncan" "neurocan" "8" 72616984 72644772 -1 "B3.3" NA 0.0014950101 7.8390623775 0.9850757556 1
"ENSMUSG00000002342" "chr8-1928" "chr8" 72697841 72698045 4.63 1.64e-10 "Tmem161a" "transmembrane protein 161A" "8" 72696255 72707580 1 "B3.3" NA 0.0909114817 4.730624149 0.3783635953 1
"ENSMUSG00000002343" "chr8-3720" "chr8" 72757181 72757373 3.24 1.76e-05 "Armc6" "armadillo repeat containing 6" "8" 72744071 72758365 -1 "B3.3" NA 0.0525527124 4.8686213517 0.6014263783 1
"ENSMUSG00000002365" "chr17-2267" "chr17" 5822300 5822492 2.59 6.68e-05 "Snx9" "sorting nexin 9" "17" 5841346 5931946 1 "A1" NA 0.0670737135 3.7727986842 0.6004358964 1
"ENSMUSG00000002393" "chr8-2678" "chr8" 73903459 73903663 3.7 3.74e-06 "Nr2f6" "nuclear receptor subfamily 2, group F, member 6" "8" 73898022 73905859 -1 "B3.3" NA 0.1423803749 4.8759685355 0.157 1
