"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p.x" "mgi_symbol" "mgi_description" "chromosome_name" "start_position" "end_position" "strand" "band" "duplicate" "logFC_trended_only_disp" "logCPM_trended_only_disp" "p.y" "FDR_trended_only_disp"
"ENSMUSG00000000531" "chr15-2822" "chr15" 101064661 101064865 2.24 5.05e-05 "Grasp" "GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein" "15" 101054638 101063186 1 "F2" NA -0.0670941532 5.1698798663 0.4597802513 1
"ENSMUSG00000000532" "chr15-2635" "chr15" 100983398 100983602 3.23 1.99e-08 "Acvr1b" "activin A receptor, type 1B" "15" 101004556 101043032 1 "F2" NA -0.007040936 6.6073489534 0.9323873833 1
"ENSMUSG00000000532" "chr15-3275" "chr15" 101051220 101051424 2.24 5.05e-05 "Acvr1b" "activin A receptor, type 1B" "15" 101004556 101043032 1 "F2" NA -0.007040936 6.6073489534 0.9323873833 1
"ENSMUSG00000000538" "chr11-8295" "chr11" 60078867 60079059 2.64 6.68e-05 "Tom1l2" "target of myb1-like 2 (chicken)" "11" 60040216 60166407 -1 "B2" NA 0.0156521758 8.1736732912 0.8494638787 1
"ENSMUSG00000000538" "chr11-5659" "chr11" 60047224 60047428 2.44 1.91e-05 "Tom1l2" "target of myb1-like 2 (chicken)" "11" 60040216 60166407 -1 "B2" NA 0.0156521758 8.1736732912 0.8494638787 1
"ENSMUSG00000000560" "chr5-6914" "chr5" 71555397 71555601 2.58 5.81e-05 "Gabra2" "gamma-aminobutyric acid (GABA) A receptor, subunit alpha 2" "5" 71352296 71487088 -1 "C3.1" NA -0.1571974516 5.6583674479 0.0663 1
"ENSMUSG00000000594" "chr11-3219" "chr11" 54910955 54911159 2.02 6.62e-05 "Gm2a" "GM2 ganglioside activator protein" "11" 54911617 54926531 1 "B1.3" NA 0.0185763529 5.9188480043 0.825367479 1
"ENSMUSG00000000627" "chr6-5180" "chr6" 82876380 82876584 4.29 9.97e-07 "Sema4f" "sema domain, immunoglobulin domain (Ig), TM domain, and short cytoplasmic domain" "6" 82861879 82889763 -1 "C3" NA 0.087490675 5.7129996593 0.3040527849 1
"ENSMUSG00000000631" "chr11-2387" "chr11" 77673803 77673995 2.14 7.36e-07 "Myo18a" "myosin XVIIIA" "11" 77576748 77679482 1 "B5" NA -0.0209801559 7.3077735604 0.7984968199 1
"ENSMUSG00000000631" "chr11-3818" "chr11" 77660419 77660611 2.97 1.38e-08 "Myo18a" "myosin XVIIIA" "11" 77576748 77679482 1 "B5" NA -0.0209801559 7.3077735604 0.7984968199 1
"ENSMUSG00000000631" "chr11-4622" "chr11" 77601293 77601485 2.81 4.45e-07 "Myo18a" "myosin XVIIIA" "11" 77576748 77679482 1 "B5" NA -0.0209801559 7.3077735604 0.7984968199 1
"ENSMUSG00000000631" "chr11-8445" "chr11" 77677578 77677770 3.47 5.18e-06 "Myo18a" "myosin XVIIIA" "11" 77576748 77679482 1 "B5" NA -0.0209801559 7.3077735604 0.7984968199 1
"ENSMUSG00000000631" "chr11-5344" "chr11" 77634387 77634591 2.52 4.04e-05 "Myo18a" "myosin XVIIIA" "11" 77576748 77679482 1 "B5" NA -0.0209801559 7.3077735604 0.7984968199 1
"ENSMUSG00000000632" "chr11-3618" "chr11" 77747501 77747693 2.35 4.98e-06 "Sez6" "seizure related gene 6" "11" 77744302 77792550 1 "B5" NA -0.0566426756 7.7997660184 0.4905358664 1
"ENSMUSG00000000766" "chr10-1767" "chr10" 3428258 3428462 2.22 1.91e-06 "Oprm1" "opioid receptor, mu 1" "10" 3308332 3588035 -1 "A1" NA 0.0089841913 0.8671412199 0.974732077 1
"ENSMUSG00000000766" "chr10-3116" "chr10" 3410090 3410294 2.24 5.05e-05 "Oprm1" "opioid receptor, mu 1" "10" 3308332 3588035 -1 "A1" NA 0.0089841913 0.8671412199 0.974732077 1
"ENSMUSG00000000782" "chr11-4869" "chr11" 52085812 52086004 2.29 8.94e-05 "Tcf7" "transcription factor 7, T cell specific" "11" 52065873 52096681 -1 "B1.3" NA -0.0230259849 2.1156544757 0.8969592455 1
"ENSMUSG00000000805" "chr11-4064" "chr11" 84734148 84734340 2.29 1.17e-05 "Car4" "carbonic anhydrase 4" "11" 84771288 84779546 1 "C" NA -0.090036856 4.5884350361 0.3776330528 1
"ENSMUSG00000000811" "chr6-1617" "chr6" 89563582 89563786 2.39 2.14e-07 "Txnrd3" "thioredoxin reductase 3" "6" 89593982 89625523 1 "D1" NA 0.1459790563 2.0648807572 0.4080051283 1
"ENSMUSG00000000861" "chr11-1522" "chr11" 23995056 23995248 2.16 2.85e-10 "Bcl11a" "B cell CLL/lymphoma 11A (zinc finger protein)" "11" 23978056 24074123 1 "A3.2" NA 0.0855882679 6.1088237338 0.3042430001 1
"ENSMUSG00000000861" "chr11-2898" "chr11" 23984407 23984599 2.02 1.04e-05 "Bcl11a" "B cell CLL/lymphoma 11A (zinc finger protein)" "11" 23978056 24074123 1 "A3.2" NA 0.0855882679 6.1088237338 0.3042430001 1
"ENSMUSG00000000861" "chr11-6676" "chr11" 24022646 24022838 2.72 9.4e-05 "Bcl11a" "B cell CLL/lymphoma 11A (zinc finger protein)" "11" 23978056 24074123 1 "A3.2" NA 0.0855882679 6.1088237338 0.3042430001 1
"ENSMUSG00000000861" "chr11-6677" "chr11" 24025425 24025617 2.85 3.34e-05 "Bcl11a" "B cell CLL/lymphoma 11A (zinc finger protein)" "11" 23978056 24074123 1 "A3.2" NA 0.0855882679 6.1088237338 0.3042430001 1
"ENSMUSG00000000881" "chrX-1090" "chrX" 98006998 98007202 2.63 1.51e-05 "Dlg3" "discs, large homolog 3 (Drosophila)" "X" 97963061 98013749 1 "C3" NA -0.0337943729 7.4936657497 0.6807999847 1
"ENSMUSG00000000915" "chr5-4442" "chr5" 124433661 124433853 3.96 3.97e-11 "Hip1r" "huntingtin interacting protein 1 related" "5" 124423637 124453220 1 "F" NA 0.0396624761 6.2976112828 0.6324871536 1
"ENSMUSG00000001098" "chr5-4328" "chr5" 114820684 114820888 2.41 1.3e-05 "Kctd10" "potassium channel tetramerisation domain containing 10" "5" 114813576 114830524 -1 "F" NA -0.0245803315 5.9789490221 0.769391573 1
"ENSMUSG00000001151" "chr10-1731" "chr10" 75834865 75835069 2.23 2.86e-06 "Pcnt" "pericentrin (kendrin)" "10" 75813999 75905657 -1 "C1" NA -0.0015168304 4.9702935397 0.9889960373 1
"ENSMUSG00000001211" "chr10-2054" "chr10" 77813756 77813948 2.18 5.43e-06 "Agpat3" "1-acylglycerol-3-phosphate O-acyltransferase 3" "10" 77731923 77815234 -1 "C1" NA 0.0225025694 8.0755828528 0.7847168113 1
"ENSMUSG00000001227" "chr17-3586" "chr17" 56297674 56297866 10.4 6.44e-14 "Sema6b" "sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B" "17" 56262508 56279766 -1 "D" NA 0.0923275263 6.9807594185 0.2605237367 1
"ENSMUSG00000001227" "chr17-4238" "chr17" 56264018 56264222 3.03 5.05e-05 "Sema6b" "sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B" "17" 56262508 56279766 -1 "D" NA 0.0923275263 6.9807594185 0.2605237367 1
"ENSMUSG00000001288" "chr15-3026" "chr15" 102079886 102080078 2.17 6.01e-05 "Rarg" "retinoic acid receptor, gamma" "15" 102065369 102087948 -1 "F3" NA -0.036026982 3.592716849 0.7821580163 1
"ENSMUSG00000001415" "chr3-3107" "chr3" 88155161 88155353 3.22 1.17e-06 "Smg5" "Smg-5 homolog, nonsense mediated mRNA decay factor (C. elegans)" "3" 88140182 88166259 1 "F1" NA 0.038288164 6.4964544021 0.6431257295 1
"ENSMUSG00000001424" "chr6-3774" "chr6" 28787898 28788090 2.86 8.65e-06 "Snd1" "staphylococcal nuclease and tudor domain containing 1" "6" 28425139 28885162 1 "A3.3" NA 0.0332051711 6.2591067579 0.6891334434 1
"ENSMUSG00000001424" "chr6-4104" "chr6" 28829683 28829887 2.24 5.05e-05 "Snd1" "staphylococcal nuclease and tudor domain containing 1" "6" 28425139 28885162 1 "A3.3" NA 0.0332051711 6.2591067579 0.6891334434 1
"ENSMUSG00000001552" "chr11-2214" "chr11" 100257661 100257853 2.22 1.51e-07 "Jup" "junction plakoglobin" "11" 100230272 100259077 -1 "D" NA 0.1180907945 5.3300795602 0.184 1
"ENSMUSG00000001630" "chr6-4131" "chr6" 146702512 146702704 2.81 4.45e-07 "Stk38l" "serine/threonine kinase 38 like" "6" 146673517 146727334 1 "G3" NA -0.0638431587 4.8787290521 0.5047833825 1
"ENSMUSG00000001700" "chr18-3629" "chr18" 56608308 56608500 2.72 9.4e-05 "Gramd3" "GRAM domain containing 3" "18" 56559991 56663446 1 "D3" NA -0.1815523732 4.2813247663 0.0972 1
"ENSMUSG00000001773" "chr7-8021" "chr7" 93921857 93922049 3.14 5.69e-05 "Folh1" "folate hydrolase" "7" 93867862 93924374 -1 "D3" NA -0.1051957237 3.187846278 0.4580835638 1
"ENSMUSG00000001785" "chr10-4846" "chr10" 85354456 85354660 3.16 9.92e-07 "Pwp1" "PWP1 homolog (S. cerevisiae)" "10" 85334576 85351841 1 "C1" NA 0.0032129963 4.5315514337 0.9772496309 1
"ENSMUSG00000001786" "chr10-3084" "chr10" 85515719 85515911 2.61 1.26e-05 "Fbxo7" "F-box protein 7" "10" 85484717 85514618 1 "C1" NA 0.0721224195 4.8017276135 0.4583351071 1
"ENSMUSG00000001829" "chr7-4989" "chr7" 108915458 108915650 2.39 5.58e-05 "Clpb" "ClpB caseinolytic peptidase B homolog (E. coli)" "7" 108812147 108943974 1 "E3" NA -0.0404266525 5.8324430822 0.6329596622 1
"ENSMUSG00000001829" "chr7-6484" "chr7" 108775234 108775438 2.65 8.25e-05 "Clpb" "ClpB caseinolytic peptidase B homolog (E. coli)" "7" 108812147 108943974 1 "E3" NA -0.0404266525 5.8324430822 0.6329596622 1
"ENSMUSG00000001833" "chr9-4137" "chr9" 24972694 24972886 2.43 8.21e-05 "40792" "septin 7" "9" 25056204 25116150 1 "A4" NA -0.0351195779 8.4628097017 0.6707086766 1
"ENSMUSG00000001833" "chr9-3812" "chr9" 25031046 25031238 2.77 6.42e-06 "40792" "septin 7" "9" 25056204 25116150 1 "A4" NA -0.0351195779 8.4628097017 0.6707086766 1
"ENSMUSG00000001855" "chr2-8930" "chr2" 31891941 31892145 3.7 3.34e-07 "Nup214" "nucleoporin 214" "2" 31829956 31909495 1 "B" NA 0.0293007414 5.300854503 0.7431676644 1
"ENSMUSG00000001870" "chr17-2402" "chr17" 75706752 75706956 2.15 5.02e-05 "Ltbp1" "latent transforming growth factor beta binding protein 1" "17" 75404908 75791852 1 "E2" NA -0.1663872005 2.8893582125 0.2690528937 1
"ENSMUSG00000001911" "chr8-5430" "chr8" 87244263 87244467 3.53 1.26e-06 "Nfix" "nuclear factor I/X" "8" 87223775 87324243 -1 "C3" NA -0.188352958 6.44778361 0.0226 0.787
"ENSMUSG00000001995" "chr8-3841" "chr8" 127986648 127986840 2.86 8.65e-06 "Sipa1l2" "signal-induced proliferation-associated 1 like 2" "8" 127941963 128016610 -1 "E2" NA 0.00777584 5.7056295236 0.9283160023 1
"ENSMUSG00000001995" "chr8-7031" "chr8" 128070920 128071112 3.76 5.42e-06 "Sipa1l2" "signal-induced proliferation-associated 1 like 2" "8" 127941963 128016610 -1 "E2" NA 0.00777584 5.7056295236 0.9283160023 1
"ENSMUSG00000002010" "chrX-614" "chrX" 71031186 71031378 2.45 1.13e-07 "Idh3g" "isocitrate dehydrogenase 3 (NAD+), gamma" "X" 71024302 71032236 -1 "A7.3" NA 0.0325059186 6.7392664438 0.6926204073 1
"ENSMUSG00000002068" "chr7-4804" "chr7" 38880324 38880516 3.71 7.97e-09 "Ccne1" "cyclin E1" "7" 38883003 38892553 -1 "B2" NA -0.0362004096 3.9441110736 0.7628353476 1
"ENSMUSG00000002107" "chr2-5087" "chr2" 6994727 6994919 2.7 4.68e-06 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA -0.0657986571 8.8301620474 0.4273396564 1
"ENSMUSG00000002107" "chr2-5084" "chr2" 6825198 6825390 2.86 8.65e-06 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA -0.0657986571 8.8301620474 0.4273396564 1
"ENSMUSG00000002107" "chr2-7185" "chr2" 6984019 6984211 2.67 1.77e-05 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA -0.0657986571 8.8301620474 0.4273396564 1
"ENSMUSG00000002279" "chr17-3788" "chr17" 25767594 25767786 2.75 2.45e-05 "Lmf1" "lipase maturation factor 1" "17" 25716119 25799771 1 "A3.3" NA -0.009972787 3.9147192338 0.9353592936 1
"ENSMUSG00000002325" "chr14-1331" "chr14" 56222495 56222699 2.13 1.44e-05 "Irf9" "interferon regulatory factor 9" "14" 56222408 56228867 1 "C3" NA -0.1270116405 4.3009722033 0.2444729984 1
"ENSMUSG00000002341" "chr8-4379" "chr8" 72616519 72616723 2.39 7.06e-05 "Ncan" "neurocan" "8" 72616984 72644772 -1 "B3.3" NA -0.1208094122 7.6257524778 0.141 1
"ENSMUSG00000002365" "chr17-4511" "chr17" 5868403 5868595 3.8 3.91e-07 "Snx9" "sorting nexin 9" "17" 5841346 5931946 1 "A1" NA -0.1165781488 3.8633015732 0.3365134371 1
"ENSMUSG00000002459" "chr1-2919" "chr1" 4960507 4960711 3.33 5.89e-09 "Rgs20" "regulator of G-protein signaling 20" "1" 4899657 5060366 -1 "A1" NA -0.068751862 4.8171367053 0.4774004166 1
"ENSMUSG00000002489" "chr16-2804" "chr16" 89818633 89818825 2.97 7.64e-07 "Tiam1" "T cell lymphoma invasion and metastasis 1" "16" 89787356 90144014 -1 "C3.3" NA -0.1113146837 7.3590444404 0.175 1
"ENSMUSG00000002489" "chr16-1380" "chr16" 89919153 89919357 2.56 3.69e-07 "Tiam1" "T cell lymphoma invasion and metastasis 1" "16" 89787356 90144014 -1 "C3.3" NA -0.1113146837 7.3590444404 0.175 1
"ENSMUSG00000002489" "chr16-1905" "chr16" 89925667 89925871 2.29 1.44e-05 "Tiam1" "T cell lymphoma invasion and metastasis 1" "16" 89787356 90144014 -1 "C3.3" NA -0.1113146837 7.3590444404 0.175 1
"ENSMUSG00000002489" "chr16-2722" "chr16" 89929060 89929264 2.58 5.81e-05 "Tiam1" "T cell lymphoma invasion and metastasis 1" "16" 89787356 90144014 -1 "C3.3" NA -0.1113146837 7.3590444404 0.175 1
"ENSMUSG00000002489" "chr16-3503" "chr16" 90150012 90150204 2.72 9.4e-05 "Tiam1" "T cell lymphoma invasion and metastasis 1" "16" 89787356 90144014 -1 "C3.3" NA -0.1113146837 7.3590444404 0.175 1
"ENSMUSG00000002504" "chr17-2478" "chr17" 24788315 24788519 2.31 2.14e-05 "Slc9a3r2" "solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 2" "17" 24776227 24787250 -1 "A3.3" NA 0.1318552805 5.2353712727 0.143 1
"ENSMUSG00000002524" "chr15-1420" "chr15" 75906065 75906257 2.29 1.56e-06 "Puf60" "poly-U binding splicing factor 60" "15" 75900614 75911376 -1 "D3" NA 0.0778969102 6.9329138253 0.3426449092 1
"ENSMUSG00000002625" "chr17-2922" "chr17" 32477856 32478060 2.63 1.51e-05 "Akap8l" "A kinase (PRKA) anchor protein 8-like" "17" 32458370 32487540 -1 "B1" NA -0.0795417552 7.1467337379 0.3324341058 1
"ENSMUSG00000002688" "chr12-3454" "chr12" 51638059 51638251 2.39 5.58e-05 "Prkd1" "protein kinase D1" "12" 51442218 51750210 -1 "B3" NA 0.0316496729 3.5070482228 0.8131626006 1
"ENSMUSG00000002688" "chr12-6206" "chr12" 51722217 51722409 3.96 1.4e-06 "Prkd1" "protein kinase D1" "12" 51442218 51750210 -1 "B3" NA 0.0316496729 3.5070482228 0.8131626006 1
"ENSMUSG00000002699" "chr11-4223" "chr11" 33954340 33954544 2.15 7.61e-05 "Lcp2" "lymphocyte cytosolic protein 2" "11" 33946920 33992295 1 "A4" NA -0.0105909135 2.0344544894 0.9610106314 1
"ENSMUSG00000002741" "chr11-6506" "chr11" 5860383 5860587 4.21 4.89e-09 "Ykt6" "YKT6 homolog (S. Cerevisiae)" "11" 5855696 5867783 1 "A1" NA 0.0181371289 6.4324150051 0.8266995692 1
"ENSMUSG00000002803" "chr12-1503" "chr12" 114220465 114220657 2.02 1.04e-05 "Btbd6" "BTB (POZ) domain containing 6" "12" 114214693 114217141 1 "F1" NA 0.0913064765 5.4417497978 0.296977903 1
"ENSMUSG00000002803" "chr12-4343" "chr12" 114249707 114249899 2.52 3.27e-05 "Btbd6" "BTB (POZ) domain containing 6" "12" 114214693 114217141 1 "F1" NA 0.0913064765 5.4417497978 0.296977903 1
"ENSMUSG00000002831" "chr17-2165" "chr17" 56246897 56247089 2.2 1.21e-05 "Plin4" "perilipin 4" "17" 56240014 56249225 -1 "D" NA 0.0179145058 3.1897695117 0.9065231709 1
"ENSMUSG00000002833" "chr17-2165" "chr17" 56246897 56247089 2.2 1.21e-05 "Hdgfrp2" "hepatoma-derived growth factor, related protein 2" "17" 56219057 56240019 1 "D" NA 0.0116981586 6.4252883059 0.8880531347 1
"ENSMUSG00000002871" "chr6-4254" "chr6" 88923576 88923780 2.69 2.11e-05 "Tpra1" "transmembrane protein, adipocyte asscociated 1" "6" 88852245 88862232 1 "D1" NA 0.0872713502 5.0689696136 0.3453181379 1
"ENSMUSG00000002871" "chr6-5852" "chr6" 88960206 88960410 2.69 2.11e-05 "Tpra1" "transmembrane protein, adipocyte asscociated 1" "6" 88852245 88862232 1 "D1" NA 0.0872713502 5.0689696136 0.3453181379 1
"ENSMUSG00000002881" "chr1-4443" "chr1" 52558594 52558786 2.88 5.9e-07 "Nab1" "Ngfi-A binding protein 1" "1" 52514138 52557523 -1 "C1.1" NA -0.0499066412 4.9696680047 0.5963220764 1
"ENSMUSG00000002949" "chr8-4618" "chr8" 4264430 4264634 5.25 2.49e-11 "Timm44" "translocase of inner mitochondrial membrane 44" "8" 4259731 4275913 -1 "A1.1" NA 0.0274886591 5.8252420585 0.7456633264 1
"ENSMUSG00000002957" "chr7-6706" "chr7" 148796147 148796351 2.52 4.04e-05 "Ap2a2" "adaptor protein complex AP-2, alpha 2 subunit" "7" 148748079 148818910 1 "F5" NA 0.0088789506 7.8441623127 0.9140611276 1
"ENSMUSG00000003099" "chr7-2544" "chr7" 17609485 17609677 2.37 9.71e-07 "Ppp5c" "protein phosphatase 5, catalytic subunit" "7" 17589989 17613273 -1 "A2" NA 0.0673612698 6.6479124628 0.4129816053 1
"ENSMUSG00000003123" "chr7-3556" "chr7" 26181744 26181936 2.26 5.99e-05 "Lipe" "lipase, hormone sensitive" "7" 26164546 26183729 -1 "A3" NA 0.1098166786 3.1762184144 0.4397520709 1
"ENSMUSG00000003166" "chr16-1966" "chr16" 17851486 17851690 2.39 7.06e-05 "Dgcr2" "DiGeorge syndrome critical region gene 2" "16" 17839575 17894238 -1 "A3" NA 0.0627363087 6.5599051902 0.4465508767 1
"ENSMUSG00000003178" "chr6-4053" "chr6" 121003640 121003832 2.58 4.69e-05 "Mical3" "microtubule associated monoxygenase, calponin and LIM domain containing 3" "6" 120951381 121031627 -1 "F1" NA -0.1007629473 3.7236393885 0.422383291 1
"ENSMUSG00000003178" "chr6-4465" "chr6" 121033610 121033802 2.43 8.21e-05 "Mical3" "microtubule associated monoxygenase, calponin and LIM domain containing 3" "6" 120951381 121031627 -1 "F1" NA -0.1007629473 3.7236393885 0.422383291 1
"ENSMUSG00000003178" "chr6-2152" "chr6" 120977149 120977353 2.28 1.23e-06 "Mical3" "microtubule associated monoxygenase, calponin and LIM domain containing 3" "6" 120951381 121031627 -1 "F1" NA -0.1007629473 3.7236393885 0.422383291 1
"ENSMUSG00000003279" "chr17-2839" "chr17" 70833578 70833770 3.27 2.46e-08 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.0368577789 8.4540680125 0.6555082938 1
"ENSMUSG00000003279" "chr17-2240" "chr17" 70948610 70948814 2.14 3.31e-05 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.0368577789 8.4540680125 0.6555082938 1
"ENSMUSG00000003279" "chr17-2102" "chr17" 70919306 70919510 2.07 3.13e-05 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.0368577789 8.4540680125 0.6555082938 1
"ENSMUSG00000003279" "chr17-3866" "chr17" 70767696 70767900 2.52 4.04e-05 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.0368577789 8.4540680125 0.6555082938 1
"ENSMUSG00000003279" "chr17-4291" "chr17" 70963908 70964112 3.46 3.29e-07 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.0368577789 8.4540680125 0.6555082938 1
"ENSMUSG00000003279" "chr17-3543" "chr17" 71037850 71038054 5.55 2.91e-10 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.0368577789 8.4540680125 0.6555082938 1
"ENSMUSG00000003279" "chr17-4771" "chr17" 71053476 71053680 3.17 3.9e-06 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.0368577789 8.4540680125 0.6555082938 1
"ENSMUSG00000003279" "chr17-4772" "chr17" 71095448 71095652 3.37 4.51e-06 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.0368577789 8.4540680125 0.6555082938 1
"ENSMUSG00000003279" "chr17-2173" "chr17" 70626779 70626971 2.09 5.75e-05 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.0368577789 8.4540680125 0.6555082938 1
"ENSMUSG00000003279" "chr17-2389" "chr17" 70229021 70229225 2.36 5.98e-06 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.0368577789 8.4540680125 0.6555082938 1
"ENSMUSG00000003279" "chr17-2761" "chr17" 70229563 70229767 2.48 2.79e-05 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.0368577789 8.4540680125 0.6555082938 1
"ENSMUSG00000003279" "chr17-2992" "chr17" 70353550 70353754 2.73 5.43e-06 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.0368577789 8.4540680125 0.6555082938 1
"ENSMUSG00000003316" "chr8-5478" "chr8" 113702668 113702860 3.57 1.99e-05 "Glg1" "golgi apparatus protein 1" "8" 113678321 113783116 -1 "E1" NA 0.0213612265 7.8393482136 0.7950912893 1
"ENSMUSG00000003354" "chr15-4305" "chr15" 98552900 98553104 2.88 3.9e-05 "Ccdc65" "coiled-coil domain containing 65" "15" 98538625 98553757 1 "F1" NA 0.0513322116 2.7723720041 0.7410827652 1
