"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p.x" "mgi_symbol" "mgi_description" "chromosome_name" "start_position" "end_position" "strand" "band" "duplicate" "logFC_trended_only_disp" "logCPM_trended_only_disp" "p.y" "FDR_trended_only_disp"
"ENSMUSG00000000782" "chr11-6388" "chr11" 52086591 52086775 2.74 5.22e-05 "Tcf7" "transcription factor 7, T cell specific" "11" 52065873 52096681 -1 "B1.3" NA 0.184640832 1.4087195262 0.4140206542 1
"ENSMUSG00000000794" "chr3-2569" "chr3" 89410327 89410525 2.4 5.58e-05 "Kcnn3" "potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3" "3" 89324086 89471683 1 "F1" NA -0.079378524 3.2425426058 0.5885866835 1
"ENSMUSG00000000794" "chr3-3860" "chr3" 89458875 89459073 3.56 3.89e-07 "Kcnn3" "potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3" "3" 89324086 89471683 1 "F1" NA -0.079378524 3.2425426058 0.5885866835 1
"ENSMUSG00000000794" "chr3-5396" "chr3" 89328238 89328436 2.87 4.44e-05 "Kcnn3" "potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3" "3" 89324086 89471683 1 "F1" NA -0.079378524 3.2425426058 0.5885866835 1
"ENSMUSG00000000804" "chr11-5964" "chr11" 84909891 84910075 3 5.82e-06 "Usp32" "ubiquitin specific peptidase 32" "11" 84797944 84953663 -1 "C" NA -0.0155361382 7.2132660284 0.8005071985 1
"ENSMUSG00000000957" "chr14-1402" "chr14" 55052501 55052699 3.02 4.54e-09 "Mmp14" "matrix metallopeptidase 14 (membrane-inserted)" "14" 55050441 55060095 1 "C2" NA -0.0650395117 3.7491809129 0.6114896229 1
"ENSMUSG00000001036" "chr11-6103" "chr11" 61385954 61386152 2.66 6.68e-05 "Epn2" "epsin 2" "11" 61330751 61393187 -1 "B2" NA -0.0379965872 6.8916449296 0.5466364192 1
"ENSMUSG00000001053" "chr11-3018" "chr11" 51451191 51451389 2.87 2.85e-09 "N4bp3" "NEDD4 binding protein 3" "11" 51456565 51464344 -1 "B1.3" NA -0.1351335041 2.842269906 0.4057924881 1
"ENSMUSG00000001054" "chr11-3018" "chr11" 51451191 51451389 2.87 2.85e-09 "Rmnd5b" "required for meiotic nuclear division 5 homolog B (S. cerevisiae)" "11" 51437173 51449398 -1 "B1.3" NA 0.0002571185 4.6914194568 0.9982282621 1
"ENSMUSG00000001089" "chr4-2326" "chr4" 136104908 136105106 2.01 5.32e-05 "Luzp1" "leucine zipper protein 1" "4" 136025676 136110695 1 "D3" NA -0.1192991372 6.5425056236 0.0698 1
"ENSMUSG00000001120" "chr10-5467" "chr10" 76263221 76263419 5.27 1.92e-09 "Pcbp3" "poly(rC) binding protein 3" "10" 76224602 76424632 -1 "C1" NA 0.0073802035 5.4895103232 0.9323017658 1
"ENSMUSG00000001134" "chrX-614" "chrX" 20527960 20528158 2.34 9.71e-07 "Uxt" "ubiquitously expressed transcript" "X" 20518848 20539143 -1 "A1.3" NA 0.0269260844 1.9489184132 0.9013544354 1
"ENSMUSG00000001156" "chr6-5210" "chr6" 86616618 86616816 3.26 6.9e-05 "Mxd1" "MAX dimerization protein 1" "6" 86597038 86619153 -1 "D1" NA -0.0025537342 4.7838922882 0.9756912144 1
"ENSMUSG00000001173" "chrX-1493" "chrX" 45277520 45277718 3.64 5.42e-06 "Ocrl" "oculocerebrorenal syndrome of Lowe" "X" 45265564 45319045 1 "A4" NA 0.065287897 7.1227815025 0.2992705668 1
"ENSMUSG00000001175" "chr12-1283" "chr12" 101461086 101461284 2.22 1.1e-06 "Calm1" "calmodulin 1" "12" 101437645 101448016 1 "E" NA -0.0707646877 10.6868981897 0.208 1
"ENSMUSG00000001175" "chr12-2225" "chr12" 101517021 101517219 2.4 5.58e-05 "Calm1" "calmodulin 1" "12" 101437645 101448016 1 "E" NA -0.0707646877 10.6868981897 0.208 1
"ENSMUSG00000001240" "chr11-5340" "chr11" 101121525 101121723 2.66 6.68e-05 "Ramp2" "receptor (calcitonin) activity modifying protein 2" "11" 101107342 101120860 1 "D" NA 0.0892341599 3.2960941006 0.5522341 1
"ENSMUSG00000001424" "chr6-2448" "chr6" 28824023 28824221 2.17 9.03e-05 "Snd1" "staphylococcal nuclease and tudor domain containing 1" "6" 28425139 28885162 1 "A3.3" NA 0.0001479036 6.668783126 0.9995452787 1
"ENSMUSG00000001435" "chr10-3879" "chr10" 76593674 76593872 3.83 3.91e-07 "Col18a1" "collagen, type XVIII, alpha 1" "10" 76514923 76629293 -1 "C1" NA 0.0794526259 4.3806741474 0.4630511813 1
"ENSMUSG00000001496" "chr12-726" "chr12" 57630275 57630459 2.38 5.21e-10 "Nkx2-1" "NK2 homeobox 1" "12" 57632922 57637895 -1 "C1" NA 0.0473860184 4.6838158784 0.6362126979 1
"ENSMUSG00000001496" "chr12-1216" "chr12" 57631452 57631636 2.33 3.07e-06 "Nkx2-1" "NK2 homeobox 1" "12" 57632922 57637895 -1 "C1" NA 0.0473860184 4.6838158784 0.6362126979 1
"ENSMUSG00000001518" "chr6-1993" "chr6" 128370883 128371081 3.31 1.97e-09 "Itfg2" "integrin alpha FG-GAP repeat containing 2" "6" 128359462 128374949 -1 "F3" NA -0.0378495697 5.3119728063 0.6459342451 1
"ENSMUSG00000001520" "chr6-5485" "chr6" 128352655 128352853 5.03 1.02e-08 "Nrip2" "nuclear receptor interacting protein 2" "6" 128349314 128358950 1 "F3" NA 0.0127241916 5.9616861424 0.8647019319 1
"ENSMUSG00000001552" "chr11-4093" "chr11" 100233971 100234155 2.41 1.76e-05 "Jup" "junction plakoglobin" "11" 100230272 100259077 -1 "D" NA -0.0743731662 5.1248173935 0.3911639685 1
"ENSMUSG00000001576" "chr17-1362" "chr17" 26721214 26721412 2.13 5.3e-06 "Ergic1" "endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1" "17" 26698434 26793876 1 "A3.3" NA 0.0152520989 7.0965073434 0.8112667327 1
"ENSMUSG00000001576" "chr17-1467" "chr17" 26796651 26796849 2.33 3.1e-07 "Ergic1" "endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1" "17" 26698434 26793876 1 "A3.3" NA 0.0152520989 7.0965073434 0.8112667327 1
"ENSMUSG00000001576" "chr17-2010" "chr17" 26739963 26740161 2.67 2.42e-07 "Ergic1" "endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1" "17" 26698434 26793876 1 "A3.3" NA 0.0152520989 7.0965073434 0.8112667327 1
"ENSMUSG00000001627" "chr12-1943" "chr12" 40974857 40975041 2.7 1.44e-06 "Ifrd1" "interferon-related developmental regulator 1" "12" 40928154 40975091 -1 "B1" NA 0.0704871356 4.6130616201 0.4880378637 1
"ENSMUSG00000001642" "chr6-2868" "chr6" 34243086 34243284 3.83 3.91e-07 "Akr1b3" "aldo-keto reductase family 1, member B3 (aldose reductase)" "6" 34253934 34267497 -1 "B1" NA -0.029069576 5.0384711397 0.74138343 1
"ENSMUSG00000001672" "chr8-2522" "chr8" 112494598 112494796 2.17 9.03e-05 "Marveld3" "MARVEL (membrane-associating) domain containing 3" "8" 112471814 112486103 -1 "D3" NA 0.0043318766 -0.1548098785 1 1
"ENSMUSG00000001700" "chr18-3149" "chr18" 56597395 56597593 3.51 1.46e-06 "Gramd3" "GRAM domain containing 3" "18" 56559991 56663446 1 "D3" NA -0.1574402284 4.1414977057 0.167 1
"ENSMUSG00000001768" "chr2-6072" "chr2" 145656443 145656641 2.59 4.69e-05 "Rin2" "Ras and Rab interactor 2" "2" 145610470 145713352 1 "G1" NA 0.1416702445 5.2411293244 0.0964 1
"ENSMUSG00000001768" "chr2-6693" "chr2" 145703113 145703311 2.87 4.44e-05 "Rin2" "Ras and Rab interactor 2" "2" 145610470 145713352 1 "G1" NA 0.1416702445 5.2411293244 0.0964 1
"ENSMUSG00000001786" "chr10-2148" "chr10" 85496490 85496688 2.29 2.3e-06 "Fbxo7" "F-box protein 7" "10" 85484717 85514618 1 "C1" NA -0.0344917209 5.0500223547 0.6966967156 1
"ENSMUSG00000001829" "chr7-7371" "chr7" 108888044 108888242 3.35 5.18e-06 "Clpb" "ClpB caseinolytic peptidase B homolog (E. coli)" "7" 108812147 108943974 1 "E3" NA -0.0244816074 5.9054754497 0.7354489638 1
"ENSMUSG00000001833" "chr9-1783" "chr9" 25186156 25186354 2.05 1.69e-05 "40792" "septin 7" "9" 25056204 25116150 1 "A4" NA 0.0234853833 8.260656696 0.6941431411 1
"ENSMUSG00000001833" "chr9-2311" "chr9" 25012763 25012961 2.3 1.74e-05 "40792" "septin 7" "9" 25056204 25116150 1 "A4" NA 0.0234853833 8.260656696 0.6941431411 1
"ENSMUSG00000001911" "chr8-2477" "chr8" 87288051 87288249 2.07 3.82e-05 "Nfix" "nuclear factor I/X" "8" 87223775 87324243 -1 "C3" NA -0.0063839173 6.3759784639 0.9237211416 1
"ENSMUSG00000001918" "chr7-6891" "chr7" 17344794 17344992 3.26 6.9e-05 "Slc1a5" "solute carrier family 1 (neutral amino acid transporter), member 5" "7" 17366695 17383623 1 "A2" NA 0.165723204 1.8635547632 0.4238820208 1
"ENSMUSG00000001985" "chr4-5827" "chr4" 125271083 125271281 2.87 4.44e-05 "Grik3" "glutamate receptor, ionotropic, kainate 3" "4" 125167944 125391417 1 "D2.2" NA -0.0668253453 6.9110040561 0.2896010536 1
"ENSMUSG00000001995" "chr8-6327" "chr8" 127947788 127947986 7.03 1.18e-11 "Sipa1l2" "signal-induced proliferation-associated 1 like 2" "8" 127941963 128016610 -1 "E2" NA -0.0393106003 6.0436977437 0.5770596718 1
"ENSMUSG00000002006" "chrX-1034" "chrX" 71050377 71050575 2.4 5.58e-05 "Pdzd4" "PDZ domain containing 4" "X" 71038698 71070308 -1 "A7.3" NA -0.0003467247 7.0292614942 0.9929737676 1
"ENSMUSG00000002107" "chr2-5889" "chr2" 6467848 6468032 2.61 2.39e-05 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA -0.0704426265 7.4534135811 0.249 1
"ENSMUSG00000002107" "chr2-6270" "chr2" 6749814 6750012 7.34 1.6e-12 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA -0.0704426265 7.4534135811 0.249 1
"ENSMUSG00000002107" "chr2-6921" "chr2" 6790295 6790493 3.19 1.76e-05 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA -0.0704426265 7.4534135811 0.249 1
"ENSMUSG00000002221" "chr5-2551" "chr5" 28058246 28058444 2.12 1.78e-05 "Paxip1" "PAX interacting (with transcription-activation domain) protein 1" "5" 28067207 28117879 -1 "B1" NA -0.0109010418 5.6015039215 0.8854385313 1
"ENSMUSG00000002325" "chr14-819" "chr14" 56222530 56222728 2.08 3.19e-07 "Irf9" "interferon regulatory factor 9" "14" 56222408 56228867 1 "C3" NA 0.0017253512 4.3627066886 0.9968077104 1
"ENSMUSG00000002372" "chr17-4801" "chr17" 56853312 56853510 5.99 5.97e-11 "Ranbp3" "RAN binding protein 3" "17" 56812680 56851192 1 "D" NA -0.0293888039 6.3072210952 0.6634035535 1
"ENSMUSG00000002489" "chr16-2362" "chr16" 90044233 90044431 3.47 1.04e-07 "Tiam1" "T cell lymphoma invasion and metastasis 1" "16" 89787356 90144014 -1 "C3.3" NA -0.1222235563 5.8230710132 0.0969 1
"ENSMUSG00000002489" "chr16-2645" "chr16" 90173079 90173277 5.27 1.92e-09 "Tiam1" "T cell lymphoma invasion and metastasis 1" "16" 89787356 90144014 -1 "C3.3" NA -0.1222235563 5.8230710132 0.0969 1
"ENSMUSG00000002660" "chr17-2788" "chr17" 57136102 57136300 3.14 2.1e-08 "Clpp" "caseinolytic peptidase, ATP-dependent, proteolytic subunit homolog (E. coli)" "17" 57129687 57135794 1 "D" NA -0.0335702178 5.3812531411 0.6782223084 1
"ENSMUSG00000002661" "chr17-2788" "chr17" 57136102 57136300 3.14 2.1e-08 "Alkbh7" "alkB, alkylation repair homolog 7 (E. coli)" "17" 57136762 57138745 1 "D" NA -0.0195391295 3.7638274347 0.877076852 1
"ENSMUSG00000002679" "chr12-3952" "chr12" 82720228 82720426 4.41 1.82e-08 "Med6" "mediator of RNA polymerase II transcription, subunit 6 homolog (yeast)" "12" 82674544 82695995 -1 "D1" NA -0.0296900042 3.7593619993 0.8138099262 1
"ENSMUSG00000002688" "chr12-1950" "chr12" 51661570 51661754 3.13 5.97e-09 "Prkd1" "protein kinase D1" "12" 51442218 51750210 -1 "B3" NA 0.150068773 3.8738761576 0.235 1
"ENSMUSG00000002771" "chr7-2360" "chr7" 53122839 53123037 2.63 4.74e-08 "Grin2d" "glutamate receptor, ionotropic, NMDA2D (epsilon 4)" "7" 53087253 53126298 -1 "B4" NA -0.0994872493 6.0568363088 0.157 1
"ENSMUSG00000002771" "chr7-6309" "chr7" 53116449 53116647 8.62 5.61e-11 "Grin2d" "glutamate receptor, ionotropic, NMDA2D (epsilon 4)" "7" 53087253 53126298 -1 "B4" NA -0.0994872493 6.0568363088 0.157 1
"ENSMUSG00000003099" "chr7-2577" "chr7" 17587276 17587474 2 2.35e-05 "Ppp5c" "protein phosphatase 5, catalytic subunit" "7" 17589989 17613273 -1 "A2" NA -0.0295501498 6.5435458138 0.6530087415 1
"ENSMUSG00000003131" "chr9-2220" "chr9" 45812090 45812288 2.34 4.98e-06 "Pafah1b2" "platelet-activating factor acetylhydrolase, isoform 1b, subunit 2" "9" 45773394 45792954 -1 "A5.2" NA -0.0077104921 8.1626546757 0.8945759032 1
"ENSMUSG00000003131" "chr9-5163" "chr9" 45817683 45817881 10.54 6.11e-15 "Pafah1b2" "platelet-activating factor acetylhydrolase, isoform 1b, subunit 2" "9" 45773394 45792954 -1 "A5.2" NA -0.0077104921 8.1626546757 0.8945759032 1
"ENSMUSG00000003178" "chr6-2999" "chr6" 121019225 121019423 2.55 8.87e-06 "Mical3" "microtubule associated monoxygenase, calponin and LIM domain containing 3" "6" 120951381 121031627 -1 "F1" NA -0.0623809712 4.3664475485 0.5606476965 1
"ENSMUSG00000003178" "chr6-3282" "chr6" 120950281 120950479 2.4 1.07e-05 "Mical3" "microtubule associated monoxygenase, calponin and LIM domain containing 3" "6" 120951381 121031627 -1 "F1" NA -0.0623809712 4.3664475485 0.5606476965 1
"ENSMUSG00000003269" "chr7-7001" "chr7" 53059790 53059988 5.43 1.24e-07 "Cyth2" "cytohesin 2" "7" 53062007 53069951 -1 "B4" NA -0.0263627617 5.6877938369 0.7266640053 1
"ENSMUSG00000003271" "chr7-3851" "chr7" 52997134 52997332 3.42 1.35e-06 "Sult2b1" "sulfotransferase family, cytosolic, 2B, member 1" "7" 52985353 53014982 -1 "B4" NA 0.0347616108 1.0553974187 0.8925538203 1
"ENSMUSG00000003279" "chr17-1842" "chr17" 70984347 70984545 2.02 8.02e-05 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.1303808812 6.7380108065 0.0418 1
"ENSMUSG00000003279" "chr17-2184" "chr17" 70937116 70937314 2.63 3.37e-06 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.1303808812 6.7380108065 0.0418 1
"ENSMUSG00000003279" "chr17-3021" "chr17" 70938257 70938455 2.98 2.94e-06 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.1303808812 6.7380108065 0.0418 1
"ENSMUSG00000003279" "chr17-4849" "chr17" 70857878 70858076 4.07 4.89e-06 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.1303808812 6.7380108065 0.0418 1
"ENSMUSG00000003279" "chr17-4850" "chr17" 70875104 70875302 3.28 4.53e-06 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.1303808812 6.7380108065 0.0418 1
"ENSMUSG00000003380" "chr7-5176" "chr7" 25722267 25722465 2.59 4.69e-05 "Rabac1" "Rab acceptor 1 (prenylated)" "7" 25754769 25757747 -1 "A3" NA -0.041199146 6.8445127241 0.5154890038 1
"ENSMUSG00000003410" "chr9-2179" "chr9" 21830226 21830424 2.06 2.54e-05 "Elavl3" "ELAV (embryonic lethal, abnormal vision, Drosophila)-like 3 (Hu antigen C)" "9" 21819449 21856467 -1 "A3" NA -0.1083080619 8.01784361 0.069 1
"ENSMUSG00000003545" "chr7-3344" "chr7" 19927688 19927886 2.08 5.75e-05 "Fosb" "FBJ osteosarcoma oncogene B" "7" 19888070 19895394 -1 "A3" NA 0.4192018547 3.5674363896 0.00242 0.188
"ENSMUSG00000003549" "chr7-3344" "chr7" 19927688 19927886 2.08 5.75e-05 "Ercc1" "excision repair cross-complementing rodent repair deficiency, complementation group 1" "7" 19930127 19941873 1 "A3" NA -0.0455955278 4.0764510241 0.6938354827 1
"ENSMUSG00000003575" "chr8-2108" "chr8" 72972268 72972452 2.09 3.36e-05 "Crtc1" "CREB regulated transcription coactivator 1" "8" 72906254 72963478 -1 "B3.3" NA 0.0010857055 7.243340149 0.9903042487 1
"ENSMUSG00000003949" "chr11-6883" "chr11" 90313448 90313646 3.51 1.46e-06 "Hlf" "hepatic leukemia factor" "11" 90197849 90252231 -1 "D" NA -0.1292984814 6.4192740242 0.0527 1
"ENSMUSG00000003974" "chr5-1922" "chr5" 9723409 9723607 2.08 7.52e-06 "Grm3" "glutamate receptor, metabotropic 3" "5" 9485236 9725352 -1 "A1" NA -0.0165794582 4.4810492167 0.8741624221 1
"ENSMUSG00000004035" "chr3-4365" "chr3" 107733303 107733501 2.87 4.44e-05 "Gstm7" "glutathione S-transferase, mu 7" "3" 107729252 107734735 -1 "F2.3" NA 0.0916277887 4.8126453251 0.3387225308 1
"ENSMUSG00000004069" "chr16-1724" "chr16" 4709382 4709580 3.97 7.31e-09 "Dnaja3" "DnaJ (Hsp40) homolog, subfamily A, member 3" "16" 4639989 4707695 1 "A1" NA -0.0140839731 6.1583121085 0.8377176314 1
"ENSMUSG00000004069" "chr16-971" "chr16" 4642888 4643072 2.09 5.3e-05 "Dnaja3" "DnaJ (Hsp40) homolog, subfamily A, member 3" "16" 4639989 4707695 1 "A1" NA -0.0140839731 6.1583121085 0.8377176314 1
"ENSMUSG00000004098" "chr9-5030" "chr9" 20620925 20621123 5.27 1.92e-09 "Col5a3" "collagen, type V, alpha 3" "9" 20574494 20619511 -1 "A3" NA -0.1250036385 3.3262626671 0.3846931631 1
"ENSMUSG00000004105" "chr2-3811" "chr2" 33110627 33110811 2.44 2.71e-05 "Angptl2" "angiopoietin-like 2" "2" 33071589 33103237 1 "B" NA 0.2071775279 1.2003695301 0.3725574094 1
"ENSMUSG00000004110" "chr1-4582" "chr1" 156265722 156265920 3.19 3.05e-07 "Cacna1e" "calcium channel, voltage-dependent, R type, alpha 1E subunit" "1" 156239649 156573049 -1 "G3" NA 0.0249395125 7.3877357759 0.6889143601 1
"ENSMUSG00000004113" "chr2-4483" "chr2" 24479151 24479349 2.98 2.94e-06 "Cacna1b" "calcium channel, voltage-dependent, N type, alpha 1B subunit" "2" 24459407 24618672 -1 "A3" NA 0.0078399096 7.4038545621 0.9022133972 1
"ENSMUSG00000004113" "chr2-7428" "chr2" 24606586 24606770 3.13 3.32e-05 "Cacna1b" "calcium channel, voltage-dependent, N type, alpha 1B subunit" "2" 24459407 24618672 -1 "A3" NA 0.0078399096 7.4038545621 0.9022133972 1
"ENSMUSG00000004360" "chr10-3751" "chr10" 28928475 28928673 2.66 6.68e-05 "9330159F19Rik" "RIKEN cDNA 9330159F19 gene" "10" 28931449 28950585 1 "A4" NA -0.0040881169 7.0148168139 0.9458114857 1
"ENSMUSG00000004455" "chr5-1968" "chr5" 122615365 122615563 2.26 4.87e-07 "Ppp1cc" "protein phosphatase 1, catalytic subunit, gamma isoform" "5" 122608287 122625282 1 "F" NA -0.0637015754 6.9510850551 0.3109384973 1
"ENSMUSG00000004530" "chr5-2949" "chr5" 114335671 114335869 3.94 3.97e-11 "Coro1c" "coronin, actin binding protein 1C" "5" 114292445 114358767 -1 "F" NA 0.0406279499 6.8313441875 0.5273227153 1
"ENSMUSG00000004530" "chr5-6382" "chr5" 114337107 114337305 3.01 1.45e-05 "Coro1c" "coronin, actin binding protein 1C" "5" 114292445 114358767 -1 "F" NA 0.0406279499 6.8313441875 0.5273227153 1
"ENSMUSG00000004562" "chr14-2603" "chr14" 52626225 52626423 2.63 3.37e-06 "Arhgef40" "Rho guanine nucleotide exchange factor (GEF) 40" "14" 52604508 52625922 1 "C2" NA -0.0416700909 6.0055562987 0.5564903725 1
"ENSMUSG00000004631" "chr6-3053" "chr6" 4674460 4674658 2.59 4.69e-05 "Sgce" "sarcoglycan, epsilon" "6" 4624350 4697204 -1 "A1" NA 0.0176734772 5.0975329914 0.8456694866 1
"ENSMUSG00000004633" "chr6-5125" "chr6" 53991030 53991228 3.03 5.69e-05 "Chn2" "chimerin (chimaerin) 2" "6" 53989548 54251804 1 "B3" NA -0.0969364045 5.8673125291 0.186 1
"ENSMUSG00000004698" "chr12-1510" "chr12" 35183956 35184154 2.01 3.54e-05 "Hdac9" "histone deacetylase 9" "12" 34732451 35213754 -1 "A3" NA -0.0099404302 4.9352891895 0.9109766936 1
"ENSMUSG00000004698" "chr12-1877" "chr12" 35214821 35215019 2.28 1.17e-05 "Hdac9" "histone deacetylase 9" "12" 34732451 35213754 -1 "A3" NA -0.0099404302 4.9352891895 0.9109766936 1
"ENSMUSG00000004791" "chr12-2534" "chr12" 86492420 86492618 2.17 9.03e-05 "Pgf" "placental growth factor" "12" 86507589 86518246 -1 "D2" NA 0.1754249845 2.3698083686 0.3428773693 1
