"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p.x" "mgi_symbol" "mgi_description" "chromosome_name" "start_position" "end_position" "strand" "band" "duplicate" "logFC_trended_only_disp" "logCPM_trended_only_disp" "p.y" "FDR_trended_only_disp"
"ENSMUSG00000001576" "chr17-2010" "chr17" 26739963 26740161 2.67 2.42e-07 "Ergic1" "endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1" "17" 26698434 26793876 1 "A3.3" NA 0.0046107122 7.0809513164 0.9334709114 1
"ENSMUSG00000001627" "chr12-1943" "chr12" 40974857 40975041 2.7 1.44e-06 "Ifrd1" "interferon-related developmental regulator 1" "12" 40928154 40975091 -1 "B1" NA 0.1338455116 4.6303455899 0.128 1
"ENSMUSG00000001642" "chr6-2868" "chr6" 34243086 34243284 3.83 3.91e-07 "Akr1b3" "aldo-keto reductase family 1, member B3 (aldose reductase)" "6" 34253934 34267497 -1 "B1" NA 0.0131833045 4.9848010287 0.8703505785 1
"ENSMUSG00000001672" "chr8-2522" "chr8" 112494598 112494796 2.17 9.03e-05 "Marveld3" "MARVEL (membrane-associating) domain containing 3" "8" 112471814 112486103 -1 "D3" NA -0.1628428003 -0.2830120312 0.5531318137 1
"ENSMUSG00000001700" "chr18-3149" "chr18" 56597395 56597593 3.51 1.46e-06 "Gramd3" "GRAM domain containing 3" "18" 56559991 56663446 1 "D3" NA -0.0555687222 4.2093188033 0.581748159 1
"ENSMUSG00000001768" "chr2-6072" "chr2" 145656443 145656641 2.59 4.69e-05 "Rin2" "Ras and Rab interactor 2" "2" 145610470 145713352 1 "G1" NA 0.0865979388 5.4957731153 0.2025840996 1
"ENSMUSG00000001768" "chr2-6693" "chr2" 145703113 145703311 2.87 4.44e-05 "Rin2" "Ras and Rab interactor 2" "2" 145610470 145713352 1 "G1" NA 0.0865979388 5.4957731153 0.2025840996 1
"ENSMUSG00000001786" "chr10-2148" "chr10" 85496490 85496688 2.29 2.3e-06 "Fbxo7" "F-box protein 7" "10" 85484717 85514618 1 "C1" NA -0.0186105575 5.0672303331 0.8099354914 1
"ENSMUSG00000001829" "chr7-7371" "chr7" 108888044 108888242 3.35 5.18e-06 "Clpb" "ClpB caseinolytic peptidase B homolog (E. coli)" "7" 108812147 108943974 1 "E3" NA -0.055418343 5.8699581219 0.3787921196 1
"ENSMUSG00000001833" "chr9-1783" "chr9" 25186156 25186354 2.05 1.69e-05 "40792" "septin 7" "9" 25056204 25116150 1 "A4" NA -0.0174129917 8.2874138677 0.7422821788 1
"ENSMUSG00000001833" "chr9-2311" "chr9" 25012763 25012961 2.3 1.74e-05 "40792" "septin 7" "9" 25056204 25116150 1 "A4" NA -0.0174129917 8.2874138677 0.7422821788 1
"ENSMUSG00000001911" "chr8-2477" "chr8" 87288051 87288249 2.07 3.82e-05 "Nfix" "nuclear factor I/X" "8" 87223775 87324243 -1 "C3" NA -0.1544899071 6.3776676884 0.00787 0.42
"ENSMUSG00000001918" "chr7-6891" "chr7" 17344794 17344992 3.26 6.9e-05 "Slc1a5" "solute carrier family 1 (neutral amino acid transporter), member 5" "7" 17366695 17383623 1 "A2" NA -0.0116406722 2.0079006728 0.9545920569 1
"ENSMUSG00000001985" "chr4-5827" "chr4" 125271083 125271281 2.87 4.44e-05 "Grik3" "glutamate receptor, ionotropic, kainate 3" "4" 125167944 125391417 1 "D2.2" NA -0.105048304 6.9377044569 0.0551 1
"ENSMUSG00000001995" "chr8-6327" "chr8" 127947788 127947986 7.03 1.18e-11 "Sipa1l2" "signal-induced proliferation-associated 1 like 2" "8" 127941963 128016610 -1 "E2" NA 0.0026973944 6.0709504234 0.9666418658 1
"ENSMUSG00000002006" "chrX-1034" "chrX" 71050377 71050575 2.4 5.58e-05 "Pdzd4" "PDZ domain containing 4" "X" 71038698 71070308 -1 "A7.3" NA 0.0169504075 7.0631932325 0.7559742586 1
"ENSMUSG00000002107" "chr2-5889" "chr2" 6467848 6468032 2.61 2.39e-05 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA 0.0484912077 7.555130598 0.3667919088 1
"ENSMUSG00000002107" "chr2-6270" "chr2" 6749814 6750012 7.34 1.6e-12 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA 0.0484912077 7.555130598 0.3667919088 1
"ENSMUSG00000002107" "chr2-6921" "chr2" 6790295 6790493 3.19 1.76e-05 "Celf2" "CUGBP, Elav-like family member 2" "2" 6460751 7002348 -1 "A1" NA 0.0484912077 7.555130598 0.3667919088 1
"ENSMUSG00000002221" "chr5-2551" "chr5" 28058246 28058444 2.12 1.78e-05 "Paxip1" "PAX interacting (with transcription-activation domain) protein 1" "5" 28067207 28117879 -1 "B1" NA -0.0398315901 5.5986725932 0.5499468768 1
"ENSMUSG00000002325" "chr14-819" "chr14" 56222530 56222728 2.08 3.19e-07 "Irf9" "interferon regulatory factor 9" "14" 56222408 56228867 1 "C3" NA 0.0822855687 4.4148083601 0.3822551559 1
"ENSMUSG00000002372" "chr17-4801" "chr17" 56853312 56853510 5.99 5.97e-11 "Ranbp3" "RAN binding protein 3" "17" 56812680 56851192 1 "D" NA 0.0373790273 6.2785622575 0.5260152955 1
"ENSMUSG00000002489" "chr16-2362" "chr16" 90044233 90044431 3.47 1.04e-07 "Tiam1" "T cell lymphoma invasion and metastasis 1" "16" 89787356 90144014 -1 "C3.3" NA -0.0401326242 5.770828806 0.5292643728 1
"ENSMUSG00000002489" "chr16-2645" "chr16" 90173079 90173277 5.27 1.92e-09 "Tiam1" "T cell lymphoma invasion and metastasis 1" "16" 89787356 90144014 -1 "C3.3" NA -0.0401326242 5.770828806 0.5292643728 1
"ENSMUSG00000002660" "chr17-2788" "chr17" 57136102 57136300 3.14 2.1e-08 "Clpp" "caseinolytic peptidase, ATP-dependent, proteolytic subunit homolog (E. coli)" "17" 57129687 57135794 1 "D" NA -0.0018798278 5.28702437 0.9790885822 1
"ENSMUSG00000002661" "chr17-2788" "chr17" 57136102 57136300 3.14 2.1e-08 "Alkbh7" "alkB, alkylation repair homolog 7 (E. coli)" "17" 57136762 57138745 1 "D" NA 0.0414244158 3.7017767572 0.7272888889 1
"ENSMUSG00000002679" "chr12-3952" "chr12" 82720228 82720426 4.41 1.82e-08 "Med6" "mediator of RNA polymerase II transcription, subunit 6 homolog (yeast)" "12" 82674544 82695995 -1 "D1" NA 0.0196821167 3.7501085498 0.867085023 1
"ENSMUSG00000002688" "chr12-1950" "chr12" 51661570 51661754 3.13 5.97e-09 "Prkd1" "protein kinase D1" "12" 51442218 51750210 -1 "B3" NA -0.0261934129 3.9231783818 0.8134611276 1
"ENSMUSG00000002771" "chr7-2360" "chr7" 53122839 53123037 2.63 4.74e-08 "Grin2d" "glutamate receptor, ionotropic, NMDA2D (epsilon 4)" "7" 53087253 53126298 -1 "B4" NA -0.1028666812 6.0058595812 0.0921 1
"ENSMUSG00000002771" "chr7-6309" "chr7" 53116449 53116647 8.62 5.61e-11 "Grin2d" "glutamate receptor, ionotropic, NMDA2D (epsilon 4)" "7" 53087253 53126298 -1 "B4" NA -0.1028666812 6.0058595812 0.0921 1
"ENSMUSG00000003099" "chr7-2577" "chr7" 17587276 17587474 2 2.35e-05 "Ppp5c" "protein phosphatase 5, catalytic subunit" "7" 17589989 17613273 -1 "A2" NA 0.0102158467 6.4915987089 0.8610007606 1
"ENSMUSG00000003131" "chr9-2220" "chr9" 45812090 45812288 2.34 4.98e-06 "Pafah1b2" "platelet-activating factor acetylhydrolase, isoform 1b, subunit 2" "9" 45773394 45792954 -1 "A5.2" NA -0.0090247423 8.1907387842 0.8651016888 1
"ENSMUSG00000003131" "chr9-5163" "chr9" 45817683 45817881 10.54 6.11e-15 "Pafah1b2" "platelet-activating factor acetylhydrolase, isoform 1b, subunit 2" "9" 45773394 45792954 -1 "A5.2" NA -0.0090247423 8.1907387842 0.8651016888 1
"ENSMUSG00000003178" "chr6-2999" "chr6" 121019225 121019423 2.55 8.87e-06 "Mical3" "microtubule associated monoxygenase, calponin and LIM domain containing 3" "6" 120951381 121031627 -1 "F1" NA -0.1429833224 4.431120933 0.127 1
"ENSMUSG00000003178" "chr6-3282" "chr6" 120950281 120950479 2.4 1.07e-05 "Mical3" "microtubule associated monoxygenase, calponin and LIM domain containing 3" "6" 120951381 121031627 -1 "F1" NA -0.1429833224 4.431120933 0.127 1
"ENSMUSG00000003269" "chr7-7001" "chr7" 53059790 53059988 5.43 1.24e-07 "Cyth2" "cytohesin 2" "7" 53062007 53069951 -1 "B4" NA -0.0075485187 5.6197877043 0.9103708665 1
"ENSMUSG00000003271" "chr7-3851" "chr7" 52997134 52997332 3.42 1.35e-06 "Sult2b1" "sulfotransferase family, cytosolic, 2B, member 1" "7" 52985353 53014982 -1 "B4" NA -0.0909082401 0.9916069152 0.6704194365 1
"ENSMUSG00000003279" "chr17-1842" "chr17" 70984347 70984545 2.02 8.02e-05 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.0094262429 6.7791855645 0.8653707993 1
"ENSMUSG00000003279" "chr17-2184" "chr17" 70937116 70937314 2.63 3.37e-06 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.0094262429 6.7791855645 0.8653707993 1
"ENSMUSG00000003279" "chr17-3021" "chr17" 70938257 70938455 2.98 2.94e-06 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.0094262429 6.7791855645 0.8653707993 1
"ENSMUSG00000003279" "chr17-4849" "chr17" 70857878 70858076 4.07 4.89e-06 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.0094262429 6.7791855645 0.8653707993 1
"ENSMUSG00000003279" "chr17-4850" "chr17" 70875104 70875302 3.28 4.53e-06 "Dlgap1" "discs, large (Drosophila) homolog-associated protein 1" "17" 70318413 71170753 1 "E1.3" NA -0.0094262429 6.7791855645 0.8653707993 1
"ENSMUSG00000003380" "chr7-5176" "chr7" 25722267 25722465 2.59 4.69e-05 "Rabac1" "Rab acceptor 1 (prenylated)" "7" 25754769 25757747 -1 "A3" NA 0.0236464916 6.7082283496 0.6732479558 1
"ENSMUSG00000003410" "chr9-2179" "chr9" 21830226 21830424 2.06 2.54e-05 "Elavl3" "ELAV (embryonic lethal, abnormal vision, Drosophila)-like 3 (Hu antigen C)" "9" 21819449 21856467 -1 "A3" NA -0.0930598996 8.0070270294 0.0801 1
"ENSMUSG00000003545" "chr7-3344" "chr7" 19927688 19927886 2.08 5.75e-05 "Fosb" "FBJ osteosarcoma oncogene B" "7" 19888070 19895394 -1 "A3" NA -0.0419093498 3.2465735168 0.7517311513 1
"ENSMUSG00000003549" "chr7-3344" "chr7" 19927688 19927886 2.08 5.75e-05 "Ercc1" "excision repair cross-complementing rodent repair deficiency, complementation group 1" "7" 19930127 19941873 1 "A3" NA 0.0014657084 4.0555721469 0.9909249014 1
"ENSMUSG00000003575" "chr8-2108" "chr8" 72972268 72972452 2.09 3.36e-05 "Crtc1" "CREB regulated transcription coactivator 1" "8" 72906254 72963478 -1 "B3.3" NA -0.0475228565 7.2309063833 0.3797682536 1
"ENSMUSG00000003949" "chr11-6883" "chr11" 90313448 90313646 3.51 1.46e-06 "Hlf" "hepatic leukemia factor" "11" 90197849 90252231 -1 "D" NA 0.0780921247 6.5319910787 0.171 1
"ENSMUSG00000003974" "chr5-1922" "chr5" 9723409 9723607 2.08 7.52e-06 "Grm3" "glutamate receptor, metabotropic 3" "5" 9485236 9725352 -1 "A1" NA -0.2120430365 4.4963105364 0.021 0.758
"ENSMUSG00000004035" "chr3-4365" "chr3" 107733303 107733501 2.87 4.44e-05 "Gstm7" "glutathione S-transferase, mu 7" "3" 107729252 107734735 -1 "F2.3" NA -0.0313010444 4.8135803893 0.7067583934 1
"ENSMUSG00000004069" "chr16-1724" "chr16" 4709382 4709580 3.97 7.31e-09 "Dnaja3" "DnaJ (Hsp40) homolog, subfamily A, member 3" "16" 4639989 4707695 1 "A1" NA -0.0079801686 6.1526253645 0.8942657169 1
"ENSMUSG00000004069" "chr16-971" "chr16" 4642888 4643072 2.09 5.3e-05 "Dnaja3" "DnaJ (Hsp40) homolog, subfamily A, member 3" "16" 4639989 4707695 1 "A1" NA -0.0079801686 6.1526253645 0.8942657169 1
"ENSMUSG00000004098" "chr9-5030" "chr9" 20620925 20621123 5.27 1.92e-09 "Col5a3" "collagen, type V, alpha 3" "9" 20574494 20619511 -1 "A3" NA -0.1944209637 3.3867172789 0.129 1
"ENSMUSG00000004105" "chr2-3811" "chr2" 33110627 33110811 2.44 2.71e-05 "Angptl2" "angiopoietin-like 2" "2" 33071589 33103237 1 "B" NA 0.4227873652 1.7050489056 0.0218 0.774
"ENSMUSG00000004110" "chr1-4582" "chr1" 156265722 156265920 3.19 3.05e-07 "Cacna1e" "calcium channel, voltage-dependent, R type, alpha 1E subunit" "1" 156239649 156573049 -1 "G3" NA -0.1093799484 7.5511293241 0.0418 1
"ENSMUSG00000004113" "chr2-4483" "chr2" 24479151 24479349 2.98 2.94e-06 "Cacna1b" "calcium channel, voltage-dependent, N type, alpha 1B subunit" "2" 24459407 24618672 -1 "A3" NA -0.0222485565 7.469888242 0.679287112 1
"ENSMUSG00000004113" "chr2-7428" "chr2" 24606586 24606770 3.13 3.32e-05 "Cacna1b" "calcium channel, voltage-dependent, N type, alpha 1B subunit" "2" 24459407 24618672 -1 "A3" NA -0.0222485565 7.469888242 0.679287112 1
"ENSMUSG00000004360" "chr10-3751" "chr10" 28928475 28928673 2.66 6.68e-05 "9330159F19Rik" "RIKEN cDNA 9330159F19 gene" "10" 28931449 28950585 1 "A4" NA 0.0185960079 7.1555202358 0.7316963276 1
"ENSMUSG00000004455" "chr5-1968" "chr5" 122615365 122615563 2.26 4.87e-07 "Ppp1cc" "protein phosphatase 1, catalytic subunit, gamma isoform" "5" 122608287 122625282 1 "F" NA 0.0321842477 6.9754637161 0.5555765267 1
"ENSMUSG00000004530" "chr5-2949" "chr5" 114335671 114335869 3.94 3.97e-11 "Coro1c" "coronin, actin binding protein 1C" "5" 114292445 114358767 -1 "F" NA -0.0297788955 6.8332331213 0.589564814 1
"ENSMUSG00000004530" "chr5-6382" "chr5" 114337107 114337305 3.01 1.45e-05 "Coro1c" "coronin, actin binding protein 1C" "5" 114292445 114358767 -1 "F" NA -0.0297788955 6.8332331213 0.589564814 1
"ENSMUSG00000004562" "chr14-2603" "chr14" 52626225 52626423 2.63 3.37e-06 "Arhgef40" "Rho guanine nucleotide exchange factor (GEF) 40" "14" 52604508 52625922 1 "C2" NA -0.0393471085 5.9623718287 0.5236026997 1
"ENSMUSG00000004631" "chr6-3053" "chr6" 4674460 4674658 2.59 4.69e-05 "Sgce" "sarcoglycan, epsilon" "6" 4624350 4697204 -1 "A1" NA 0.0337874494 5.0698033561 0.6628478452 1
"ENSMUSG00000004633" "chr6-5125" "chr6" 53991030 53991228 3.03 5.69e-05 "Chn2" "chimerin (chimaerin) 2" "6" 53989548 54251804 1 "B3" NA -0.1253704148 5.8589074935 0.0464 1
"ENSMUSG00000004698" "chr12-1510" "chr12" 35183956 35184154 2.01 3.54e-05 "Hdac9" "histone deacetylase 9" "12" 34732451 35213754 -1 "A3" NA 0.0623986561 5.0385742 0.4215173302 1
"ENSMUSG00000004698" "chr12-1877" "chr12" 35214821 35215019 2.28 1.17e-05 "Hdac9" "histone deacetylase 9" "12" 34732451 35213754 -1 "A3" NA 0.0623986561 5.0385742 0.4215173302 1
"ENSMUSG00000004791" "chr12-2534" "chr12" 86492420 86492618 2.17 9.03e-05 "Pgf" "placental growth factor" "12" 86507589 86518246 -1 "D2" NA 0.0830089703 2.2904959662 0.6193233546 1
